Case ID,Trade Name,Legal Name,Backwages,Minimum Wage Backwages,Penalty,EEs Paid in Violation,Minimum Wage Backwages per Employee,Backwages per Employee,Start Date,End Date,State,County,City,Full Address,NAICS2,NAICS3,Industry Subcategory,NAICS3 Industry
1609625,"Valley Pride, Inc.","Valley Pride, Inc.",2127.07,0,16550,34,0,63,11/22/2010,3/31/2011,CA,Monterey County,Castroville,10855 Ocean Mist Parkway Castroville CA 95012,11,115,Farm Labor Contractors and Crew Leaders,Support Activities for Agriculture and Forestry
1612094,International House of Pancakes (IHOP),"One Jefferson Pancakes, Inc",11867,0,0,9,0,1319,3/30/2009,3/29/2011,CA,San Francisco County,San Francisco,200 Beach Street San Francisco CA 94133,72,722,Full-Service Restaurants,Food Services and Drinking Places
1612556,7- Eleven Store,AKNIJJAR Inc. dba 7-Eleven Store,4500,0,0,6,0,750,3/30/2009,3/27/2011,CA,Alameda County,Fremont,4193 Central Avenue Fremont CA 94536,44,445,Convenience Stores,Food and Beverage Stores 
1612502,Cali Rims & Tires,Cali Rims & Tires,812.72,252.72,0,2,126,406,4/1/2010,3/25/2011,CA,Santa Clara County,San Jose,342 Lincoln Avenue San Jose CA 95126,44,441,Automotive Parts and Accessories Stores,Motor Vehicle and Parts Dealers 
1611659,Setty Dental,Setty Dental Corp.,3308.01,19.58,0,18,1,184,3/18/2009,3/17/2011,CA,Alameda County,Newark,3900 Newpark Mall Newark CA 94560,62,621,Offices of Dentists,Ambulatory Health Care Services
1611867,Perpetual Help Home,James Chien Hsiao,39664,8992.15,0,2,4496,19832,3/18/2009,3/17/2011,CA,San Mateo County,San Mateo,103 N. Grant Street San Mateo CA 94401,62,623,Residential Mental Retardation Facilities,Nursing and Residential Care Facilities
1611343,"Peony Restaurant, LP.  DBA Cafe 88","Peony Restaurant, LP",233370.02,233370.02,0,87,2682,2682,3/15/2009,3/14/2011,CA,Alameda County,Oakland,388 9th Street #288 Oakland CA 94607,72,722,Full-Service Restaurants,Food Services and Drinking Places
1611685,Alas Cargo,Alas Cargo San Francisco,928,0,0,1,0,928,3/15/2009,3/14/2011,CA,San Mateo County,Daly City,"950 King Drive, Unit 121A Daly City CA 94015",48,488,Marine Cargo Handling,Support Activities for Transportation
1608325,Grace Ritchie Clarke,Grace Ritchie Clarke LLC,461.79,0,0,1,0,462,3/11/2009,3/11/2011,CA,San Francisco County,San Francisco,1823 Jackson St. San Francisco CA 94109,33,339,All Other Miscellaneous Manufacturing,Miscellaneous Manufacturing
1610249,"D & G Residential Builders, Inc","D & G Residential Builders, Inc.",34170.45,0,0,13,0,2628,3/11/2009,3/10/2011,CA,Santa Clara County,Los Gatos,320 Bachman Ave Los Gatos CA 95030,23,236,New Single-Family Housing Construction (except Operative Builders),Construction of Buildings
1610656,Corona Bumper,Corona Bumper Inc.,33051.24,1129.58,0,26,43,1271,3/10/2009,3/9/2011,CA,Santa Clara County,Santa Clara,1150 Walsh Avenue Santa Clara CA 95050,81,811,"Automotive Body, Paint, and Interior Repair and Maintenance",Repair and Maintenance
1604493,Deep Valley Security,Deep Valley Security,5652.82,0,0,7,0,808,3/4/2009,3/3/2011,CA,Mendocino County,Ukiah,960 North State Street Ukiah CA 95482,56,561,Security Systems Services,Administrative and Support Services
1603210,Moody's Organic Coffee Bar & Restaurant,"LMBNWB, Inc.",220.63,0,0,2,0,110,3/3/2009,3/2/2011,CA,Mendocino County,Mendocino,10450 Lansing Street Mendocino CA 95460,72,722,Limited-Service Restaurants,Food Services and Drinking Places
1611435,"J. Lohr Vineyards, Inc","J. Lohr Vineyards, Inc",0,0,500,0,0,0,1/4/2011,3/2/2011,CA,Santa Clara County,San Jose,1000 Lenzen Avenue San Jose CA 95126,11,111,Grape Vineyards,Crop Production
1612093,"SOAProject, Inc","SOAProject, Inc",4349.94,0,0,1,0,4350,3/2/2010,3/1/2011,CA,Santa Clara County,Mountain View,"495 N. Whisman Road, Suite 100 Mountain View CA 94043",54,541,Other Accounting Services,"Professional, Scientific, and Technical Services"
1613512,Gino Morena Enterprises LLC,Gino Morena Enterprises LLC,1065,0,0,25,0,43,1/26/2009,2/28/2011,CA,San Mateo County,South San Francisco,P. O. Box 191 South San Francisco CA 94083,81,812,Barber Shops,Personal and Laundry Services
1610563,Metropolitan Club,Metropolitan Club,4808.7,0,0,1,0,4809,1/1/2010,2/28/2011,CA,San Francisco County,San Francisco,640 Sutter St. San Francisco CA 94102,81,813,Civic and Social Organizations,"Religious, Grantmaking, Civic, Professional, and Similar Organizations"
1612572,Rodeway Inn,"Shree Jalasai Lodging, LP",333.32,0,0,2,0,167,8/1/2010,2/28/2011,CA,Alameda County,Berkeley,1461 University Avenue Berkeley CA 94702,72,721,Hotels (except Casino Hotels) and Motels,Accommodation
1608587,The Rehabilitation Center of Oakland,Solnus & LLC,53051.24,0,0,24,0,2210,2/26/2009,2/25/2011,CA,Alameda County,Oakland,210 40th Street Way Oakland CA 94611,62,623,Nursing Care Facilities,Nursing and Residential Care Facilities
1606165,Tony Services/ Antonio Moscoso Insurance,Tonys Services,1866.55,86.25,0,1,86,1867,2/23/2009,2/22/2011,CA,San Francisco County,San Francisco,1370 Valencia St. San Francisco CA 94110,54,541,Tax Preparation Services,"Professional, Scientific, and Technical Services"
1608592,Quiznos,"JRM Enterprise, LLC",25748.57,275.04,0,10,28,2575,2/23/2009,2/22/2011,CA,Contra Costa County,Walnut Creek,2914 N. Main Street Walnut Creek CA 94597,72,722,Limited-Service Eating Places,Food Services and Drinking Places
1609187,The Glorian Manor,"The Legacy Care, Corp",115627.01,23297.74,0,10,2330,11563,2/18/2009,2/17/2011,CA,Santa Clara County,San Jose,3520 May Lane San Jose CA 95124,62,624,Services for the Elderly and Persons with Disabilities,Social Assistance
1599183,Centerfolds,"Deja Vu - San Francisco, LLC",31500,23500,880,58,405,543,12/9/2008,2/17/2011,CA,San Francisco County,San Francisco,391 Broadway San Francisco CA 94133,72,722,Drinking Places (Alcoholic Beverages),Food Services and Drinking Places
1607503,Burns Cowboy Shop,Burns CS,3173.06,0,0,2,0,1587,6/1/2010,2/15/2011,CA,Monterey County,Carmel by the Sea,"Ocean Ave, BTE Lincoln & Dolores Carmel by the Sea CA 93921",44,448,"Jewelry, Luggage, and Leather Goods Stores",Clothing and Clothing Accessories Stores 
1598811,"Bara Infoware, Inc.","Bara Infoware, Inc.",3160.22,0,0,5,0,632,2/11/2009,2/10/2011,CA,Contra Costa County,San Ramon,"2678 Bishop Drive, Suite # 116 San Ramon CA 94583",56,561,Office Administrative Services,Administrative and Support Services
1604822,Shamrock Residential Care Home,Shamrock Residential Care Home Inc.,33773.94,12555.59,0,7,1794,4825,2/9/2009,2/8/2011,CA,Santa Clara County,Campbell,1025 Shamrock Drive Campbell CA 95008,62,623,Other Residential Care Facilities,Nursing and Residential Care Facilities
1607363,Chuck E. Cheese,"CEC Entertainment, Inc.",0,0,1550,0,0,0,2/8/2009,2/7/2011,CA,Sonoma County,Rohnert Park,601 Rohnert Park Expressway Rohnert Park CA 94928,72,722,Limited-Service Eating Places,Food Services and Drinking Places
1607361,Chuck E. Cheese,"CEC Entertainment, Inc.",0,0,1550,0,0,0,2/7/2009,2/6/2011,CA,San Mateo County,Redwood City,2541-43 El Camino Real Redwood City CA 94063,72,722,Limited-Service Restaurants,Food Services and Drinking Places
1607364,Chuck E. Cheese,"CEC Entertainment, Inc.",0,0,2870,0,0,0,2/7/2009,2/6/2011,CA,San Mateo County,San Bruno,1270-1272 El Camino Real San Bruno CA 94066,72,722,Limited-Service Eating Places,Food Services and Drinking Places
1608169,Durt Works,Terra Nova Industries,5322.39,0,0,5,0,1064,2/2/2009,2/2/2011,CA,Contra Costa County,Walnut Creek,1607 Tice Valley Blvd Walnut Creek CA 94595,23,238,"Other Foundation, Structure, and Building Exterior Contractors",Specialty Trade Contractors
1604490,Draeger Construction,Draeger Construction,2935.18,21.08,0,2,11,1468,1/30/2009,1/31/2011,CA,Santa Clara County,San Jose,605 Commerical San Jose CA 95112,23,236,Commercial and Institutional Building Construction,Construction of Buildings
1580136,"Cognitim, Inc.","Cognitim, Inc.",0,0,35000,0,0,0,3/1/2009,1/31/2011,CA,Santa Clara County,Mountain View,"455 North Whisam Road, Suite 400 Mountain View CA 94043",54,541,Computer Systems Design Services,"Professional, Scientific, and Technical Services"
1606755,"Tisha Enterprises, Inc.","Tisha Enterprises, Inc.",77518.43,0,0,11,0,7047,1/1/2009,1/31/2011,CA,Contra Costa County,San Ramon,"2110 Omega Road, Suite D San Ramon CA 94583",54,541,Custom Computer Programming Services,"Professional, Scientific, and Technical Services"
1607604,"Mansa System, LLC.","Mansa Systems, LLC",28971.17,0,0,3,0,9657,1/31/2009,1/31/2011,CA,San Francisco County,San Francisco,"One Market Street, Spear Tower, San Francisco CA 94105",54,541,Other Scientific and Technical Consulting Services,"Professional, Scientific, and Technical Services"
1603713,7-Eleven Food Store,"Ajmer S, Nijjar & Karmjit Kaur dba 7-Eleven",17769.75,15729.75,0,5,3146,3554,1/25/2009,1/30/2011,CA,Alameda County,Hayward,2175 Aldengate Way Hayward CA 94545,44,445,Convenience Stores,Food and Beverage Stores 
1614047,"United Indian Health Services, Inc.","United Indian Health Services, Inc.",1607.28,0,0,1,0,1607,6/14/2010,1/24/2011,CA,Humboldt County,Arcata,1600 Weoot Way Arcata CA 95521,62,621,All Other Outpatient Care Centers,Ambulatory Health Care Services
1602257,"Modern Method Roofing Co., Inc",MODERN METHOD RFG & CONSTRUCTION,7305.06,86.04,0,38,2,192,1/23/2009,1/22/2011,CA,Napa County,Napa,180 Coombs ST. Napa CA 94559,23,238,All Other Specialty Trade Contractors,Specialty Trade Contractors
1603170,Safeway Store,Safeway Inc.,6.8,0,0,4,0,2,1/22/2009,1/21/2011,CA,Alameda County,Pleasanton,5918 Stoneridge Mall Road Pleasanton CA 94588,44,445,Grocery Stores,Food and Beverage Stores 
1605915,McIntosh Stables,"McIntosh Stables USA, Inc.",5228.05,0,0,6,0,871,1/19/2009,1/19/2011,CA,San Mateo County,Portola Valley,100 Ansel Lane Portola Valley CA 94028,11,112,Horses and Other Equine Production,Animal Production and Aquaculture
1606515,Big Bears Construction,"Big Bears Construction, Inc.",33362.42,0,0,9,0,3707,1/20/2009,1/19/2011,CA,San Mateo County,Daly City,70 Westdale Avenue Daly City CA 94015,23,238,"Plumbing, Heating, and Air-Conditioning Contractors",Specialty Trade Contractors
1605815,Chuck E. Cheese,CEC Entertainment Inc.,0,0,1550,0,0,0,1/20/2009,1/19/2011,CA,Santa Clara County,Cupertino,19805 Steven Creek Blvd Cupertino CA 95014,72,722,Full-Service Restaurants,Food Services and Drinking Places
1600481,City of Point Arena,City of Point Arena,4628.98,0,0,2,0,2314,1/1/2009,1/14/2011,CA,Mendocino County,Point Arena,451 School Street Point Arena CA 95468,98,989,Other Local Governmental Facilities,State and Local Government
1603221,Bear River Casino,Bear River Casino Inc.,8435,0,0,1,0,8435,1/14/2009,1/13/2011,CA,Humboldt County,Loleta,27 Bear River Loleta CA 95551,71,713,Casinos (except Casino Hotels),"Amusement, Gambling, and Recreation Industries"
1603207,Pacific Stone,D.C.S. Inc.,725,725,0,1,725,725,1/13/2009,1/12/2011,CA,Contra Costa County,Concord,1375 Franquette Ave Concord CA 94520,33,337,Wood Kitchen Cabinet and Countertop Manufacturing,Furniture and Related Product Manufacturing
1604491,Golden West Betterway Uniforms,,12310.5,0,0,4,0,3078,1/13/2009,1/12/2011,CA,Alameda County,Oakland,499 High Street Oakland CA 94601,81,812,Linen and Uniform Supply,Personal and Laundry Services
1613111,Wiyot Tribe,Wiyot Tribe,45074.98,0,0,1,0,45075,1/12/2009,1/10/2011,CA,Humboldt County,Loleta,1000 Wiyot Drive Loleta CA 95551,92,921,American Indian and Alaska Native Tribal Governments,"Executive, Legislative, and Other General Government Support "
1605822,Chuck E. Cheese,"CEC Entertainment, Inc.",0,0,3100,0,0,0,1/12/2009,1/9/2011,CA,Santa Clara County,San Jose,1371 Kooser Road San Jose CA 95118,71,713,Amusement Arcades,"Amusement, Gambling, and Recreation Industries"
1605823,Chuck E. Cheese,"M.C.A. and Associates, Inc.",0,0,4520,0,0,0,1/12/2009,1/9/2011,CA,Santa Clara County,San Jose,2445 Fontaine Road San Jose CA 95121,71,713,Amusement Arcades,"Amusement, Gambling, and Recreation Industries"
1597598,TLC  Administrators,The Lipman Company,6717.54,2633.13,0,6,439,1120,1/6/2009,1/5/2011,CA,Alameda County,Fremont,"3340 Walnut Avenue, # 290 Fremont CA 94538",52,524,Insurance Agencies and Brokerages,Insurance Carriers and Related Activities
1605698,High End Development,"High End Development, Inc.",11452.3,0,0,8,0,1432,11/4/2010,1/4/2011,CA,Contra Costa County,Concord,5056 Commercial Circle Unit C Concord CA 94520,23,238,"Other Foundation, Structure, and Building Exterior Contractors",Specialty Trade Contractors
1580889,Alphasoft Services Corporation,Alphasoft Services Corporation,30000,0,0,1,0,30000,9/1/2009,12/31/2010,CA,Contra Costa County,Walnut Creek,"2121 N California Blvd, Suite 345 Walnut Creek CA 94596",54,541,Custom Computer Programming Services,"Professional, Scientific, and Technical Services"
1597233,"Bara Infoware, Inc.","Bara Infoware, Inc.",19530.26,0,0,8,0,2441,7/13/2009,12/31/2010,CA,Contra Costa County,San Ramon,"2678 Bishop Drive, Suite 116 San Ramon CA 94583",56,561,Office Administrative Services,Administrative and Support Services
1601833,Mayacama Industries,Ukiah Valley Association for Habilitation,10574.96,0,0,29,0,365,1/1/2009,12/31/2010,CA,Mendocino County,Ukiah,990 S. Dora Ukiah CA 95482,62,624,Services for the Elderly and Persons with Disabilities,Social Assistance
1606157,Bermuda Montessori and Daycare,Bermuda Montessori and Daycare,2750,0,0,1,0,2750,1/1/2010,12/31/2010,CA,San Mateo County,San Mateo,700 Bermuda Dr San Mateo CA 94403,62,624,Child Day Care Services,Social Assistance
1613647,Tekreliance LLC,Tekreliance LLC,2000,0,0,1,0,2000,4/1/2010,12/31/2010,CA,Contra Costa County,San Ramon,"2110 Omega Road, Suite D San Ramon CA 94583",54,541,Custom Computer Programming Services,"Professional, Scientific, and Technical Services"
1646236,"Art Sherman Racing Stable, Inc.","Art Sherman Racing Stable, Inc.",930.19,0,0,1,0,930,10/27/2009,12/31/2010,CA,Alameda County,Albany,1100 Eastshore Highway Albany CA 94710,71,711,Racetracks,"Performing Arts, Spectator Sports, and Related Industries"
1605067,Toys in Motion/Micabella Cosmetics,Toys in Motion,12490.5,11722.5,0,7,1675,1784,12/23/2008,12/23/2010,CA,Alameda County,Newark,2086 Newpark Mall Newark CA 94560,45,451,"Hobby, Toy, and Game Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores "
1604731,"Frontier Contracting, Inc.","FRONTIER CONTRACTING, INC.",4896,0,0,1,0,4896,9/2/2009,12/20/2010,CA,Napa County,Napa,1025 Kaiser Road Napa CA 94558,23,237,"Highway, Street, and Bridge Construction",Heavy and Civil Engineering Construction
1605840,Covad Communications,Megapath,59246.75,33092.01,0,33,1003,1795,11/16/2010,12/20/2010,CA,Santa Clara County,San Jose,2220 O'Toole Avenue San Jose CA 95131,51,518,Internet Service Providers and Web Search Portals,"Data Processing, Hosting, and Related Services"
1642436,Pump It Up Jr. of Sunnyvale,Friedrich Ventures Inc,0,0,495,0,0,0,1/12/2010,12/18/2010,CA,Santa Clara County,Sunnyvale,1165 N. Fair Oaks Avenue Sunnyvale CA 94089,71,713,All Other Amusement and Recreation Industries,"Amusement, Gambling, and Recreation Industries"
1598833,"Morpho Detection, Inc.","Morpho Detection, Inc",11743.59,0,0,3,0,3915,12/15/2008,12/14/2010,CA,Alameda County,Newark,7151 Gateway Blvd Newark CA 94560,81,811,Other Electronic and Precision Equipment Repair and Maintenance,Repair and Maintenance
1602103,Dillard Environmental Services,"Dillard Trucking, Inc",18343.04,0,0,6,0,3057,12/10/2008,12/11/2010,CA,Contra Costa County,Byron,3120 Camino Diablo Byron CA 94514,48,484,"General Freight Trucking, Long-Distance, Truckload",Truck Transportation
1602053,Pinnacle Manufacturing,"Pinnacle Manufacturing, Corp.",95833.82,0,0,55,0,1742,12/11/2008,12/10/2010,CA,Santa Clara County,Morgan Hill,17680 Butterfield Blvd #100 Morgan Hill CA 95037,33,332,Other Fabricated Metal Product Manufacturing,Fabricated Metal Product Manufacturing
1602058,"D & S Landscaping, Inc.","D and S Landscaping, Inc.",3533,0,0,16,0,221,12/8/2008,12/7/2010,CA,Alameda County,Livermore,9782 S. Flynn Road Livermore CA 94550,56,561,Landscaping Services,Administrative and Support Services
1603152,Chuck E. Cheese,CEC Entertainment Inc.,0,0,2870,0,0,0,12/8/2008,12/7/2010,CA,Contra Costa County,Brentwood,6061 Lone Tree Way Brentwood CA 94513,72,722,Full-Service Restaurants,Food Services and Drinking Places
1603162,Chuck E. Cheese,"CEC Entertainment, Inc.",0,0,2870,0,0,0,9/28/2009,12/7/2010,CA,Alameda County,Newark,39839 Mowry School Road Newark CA 94560,72,722,Full-Service Restaurants,Food Services and Drinking Places
1614136,Quiznos Sub,Acyle LLC,4944.71,0,0,2,0,2472,6/1/2010,12/4/2010,CA,Contra Costa County,Concord,"1975 Diamond Boulevard, Suite D-150 Concord CA 94521",72,722,Limited-Service Restaurants,Food Services and Drinking Places
1599524,JR Custom Harvesting Company,JR Custom Harvesting Co. Inc.,131023.6,0,439950,77,0,1702,4/1/2010,11/30/2010,CA,Monterey County,Salinas,20300 Spence Road Salinas CA 93908,11,115,Farm Labor Contractors and Crew Leaders,Support Activities for Agriculture and Forestry
1594431,DCM Data Systems,DCM Limited,60897.89,0,0,10,0,6090,1/1/2009,11/30/2010,CA,Alameda County,Fremont,39159 Paseo Padre Pkwy.  Suite 303 Fremont CA 94538,54,541,Other Management Consulting Services,"Professional, Scientific, and Technical Services"
1598821,City of Soledad,City of Soledad,1249.06,0,0,4,0,312,12/1/2008,11/30/2010,CA,Monterey County,Soledad,248 Main Street Soledad CA 93960,96,962,Local Fire Protection,State and Local Government
1604572,Allied Construction Services,"CSRW, Inc.",5725.46,0,0,19,0,301,11/30/2008,11/29/2010,CA,Alameda County,Livermore,7602 National Drive Livermore CA 94550,23,236,Industrial Building Construction,Construction of Buildings
1601873,Hampton Inn Suites,Saturn Investment Group LLC,28815.95,0,0,18,0,1601,12/6/2008,11/29/2010,CA,San Mateo County,Burlingame,1755 Bayshore Highway Burlingame CA 94010,44,445,Supermarkets and Other Grocery (except Convenience) Stores,Food and Beverage Stores 
1599018,CM Wade Construction,CM Wade Construction (Partnership),2949,0,0,13,0,227,11/20/2008,11/19/2010,CA,Contra Costa County,Pleasant Hill,1942 Linda Drive Pleasant Hill CA 94523,23,236,Residential Remodelers,Construction of Buildings
1596567,El Mercadito Latino,El Mercadito Latino LLC,57575.81,24813.17,0,11,2256,5234,11/16/2008,11/15/2010,CA,San Mateo County,Redwood City,1726 El Camino Real Redwood City CA 94063,44,445,Specialty Food Stores,Food and Beverage Stores 
