,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE
287014,Wyoming County,42088,22933,19155,20070,18831,2473,35,103,48,74,94,4,4,209,143,1013,236
287166,Yates County,25349,12279,13070,11982,12776,115,89,20,26,40,61,1,3,121,115,246,180
287318,Alamance County,151581,72150,79431,55489,60288,13339,15624,1043,1038,911,1035,49,53,1319,1393,8590,8176
287470,Alexander County,37247,18856,18391,17087,17108,1272,816,86,58,188,178,4,8,219,223,851,751
287622,Alleghany County,11145,5516,5629,5306,5454,83,79,35,17,34,26,1,2,57,51,630,368
287774,Anson County,26873,13982,12891,6745,6233,6803,6268,127,66,141,159,11,5,155,160,569,259
287926,Ashe County,27251,13481,13770,13140,13452,116,91,37,33,43,66,10,2,135,126,887,437
288078,Avery County,17730,9663,8067,8854,7871,652,66,57,34,36,27,4,4,60,65,531,258
288230,Beaufort County,47781,23045,24736,16771,17440,5675,6709,221,189,74,112,15,14,289,272,1715,1467
288382,Bertie County,21251,10535,10716,3798,3738,6522,6774,67,33,47,58,13,4,88,109,176,105
288534,Bladen County,35168,16899,18269,10513,10816,5697,6676,449,467,34,41,5,3,201,266,1414,1110
288686,Brunswick County,108181,52996,55185,45392,47035,6021,6495,475,427,265,359,37,27,806,842,3193,2357
288838,Buncombe County,238776,115053,123723,103409,111366,7561,7963,631,591,1115,1412,195,170,2142,2221,7616,6673
288990,Burke County,90687,45397,45290,38769,40001,3546,2551,390,287,1681,1581,341,238,670,632,2673,1983
289142,Cabarrus County,178649,87286,91363,70139,72193,13310,14963,557,532,1773,1965,50,65,1457,1645,8677,8167
289294,Caldwell County,82959,40827,42132,37740,38985,2082,2097,236,237,212,243,32,26,525,544,2053,1742
289446,Camden County,9983,5007,4976,4162,4095,646,676,17,18,81,81,2,4,99,102,119,105
289598,Carteret County,66697,32962,33735,29762,30562,2111,1987,187,172,233,381,46,40,623,593,1268,1002
289750,Caswell County,23686,12072,11614,7719,7420,4101,3948,59,47,27,34,3,2,163,163,439,311
289902,Catawba County,154303,75603,78700,64760,67527,6521,6800,405,376,2733,2751,32,30,1152,1216,6911,6178
290054,Chatham County,63781,30778,33003,25526,27016,4024,4638,424,395,326,443,28,21,450,490,4348,3918
290206,Cherokee County,27428,13324,14104,12538,13333,189,177,189,189,63,75,11,4,334,326,363,335
290358,Chowan County,14746,7000,7746,4549,4832,2294,2776,37,18,24,33,20,11,76,76,276,186
290510,Clay County,10582,5227,5355,5086,5226,39,39,19,12,6,17,1,1,76,60,152,112
290662,Cleveland County,97989,47280,50709,36624,38500,9478,10951,156,148,383,420,12,15,627,675,1464,1307
290814,Columbus County,57925,28666,29259,18224,18878,8988,8851,955,1001,94,95,22,15,383,419,1505,1161
290966,Craven County,103939,51803,52136,37892,37058,11348,12202,311,278,974,1217,82,73,1196,1308,3553,2827
291118,Cumberland County,320150,155013,165137,86318,86411,55997,63791,2619,2846,2888,4538,720,717,6471,6834,15286,15401
291270,Currituck County,23663,11725,11938,10768,10835,669,717,65,42,45,116,5,9,173,219,348,361
291422,Dare County,33986,16982,17004,16091,16079,463,422,70,88,72,142,9,5,277,268,1258,968
291574,Davidson County,162884,79811,83073,70182,72542,7014,7770,599,580,956,1130,29,23,1031,1028,5511,4931
291726,Davie County,41281,20148,21133,18383,19115,1254,1407,121,122,104,174,3,3,283,312,1326,1186
291878,Duplin County,58690,28887,29803,20758,20650,7133,8185,396,386,113,134,132,115,355,333,6625,5542
292030,Durham County,270878,130450,140428,71297,72715,48389,56863,1534,1250,6237,6444,165,145,2828,3011,20192,16355
292182,Edgecombe County,56607,26280,30327,11015,11959,14772,17857,153,149,52,73,22,8,266,281,1139,966
292334,Forsyth County,351463,166834,184629,115415,124030,43511,51948,1435,1395,3182,3661,194,177,3097,3418,21764,20262
292486,Franklin County,60837,30284,30553,21352,21151,8043,8484,285,258,142,188,20,23,442,449,2635,2161
292638,Gaston County,206077,99733,106344,81537,85698,14816,17142,577,506,1202,1361,48,42,1553,1595,6334,5889
292790,Gates County,12160,5945,6215,3887,3917,1911,2138,31,40,11,7,7,4,98,109,99,81
292942,Graham County,8869,4376,4493,3988,4103,13,4,281,301,14,16,5,2,75,67,114,87
293094,Granville County,57652,29724,27928,19182,18134,9677,8993,236,186,170,175,28,20,431,420,2368,1725
293246,Greene County,21372,11476,9896,6685,5820,4347,3701,265,202,34,39,25,23,120,111,1790,1290
293398,Guilford County,489489,233092,256397,142593,151548,74220,87766,1735,1758,9824,9974,198,192,4522,5159,18430,16580
293550,Halifax County,54532,26086,28446,10802,11457,13730,15468,1090,1012,186,201,16,19,262,289,632,548
293702,Harnett County,115728,56778,58950,41711,42704,11864,12731,1086,1024,438,729,87,80,1592,1682,6745,5798
293854,Haywood County,58958,28441,30517,27557,29602,357,285,170,161,83,142,7,10,267,317,1094,912
294006,Henderson County,106951,51681,55270,48364,51721,1639,1695,337,313,459,597,115,89,767,855,5778,4706
294158,Hertford County,24599,12033,12566,4597,4320,7123,7848,117,166,83,77,5,3,108,152,444,211
294310,Hoke County,47473,23179,24294,11992,11936,7771,8392,2243,2553,202,356,88,74,883,983,3023,2883
294462,Hyde County,5813,3229,2584,2031,1797,1131,733,29,9,9,9,0,1,29,35,219,210
294614,Iredell County,159798,78663,81135,66362,67555,9121,10286,414,424,1522,1585,49,34,1195,1251,5677,5240
294766,Jackson County,40345,20078,20267,17105,17376,440,339,1961,2001,176,183,13,5,383,363,1217,836
294918,Johnston County,169643,83588,86055,68091,69590,12710,13707,812,697,512,636,94,51,1369,1374,11927,9951
295070,Jones County,10078,4845,5233,3225,3316,1485,1776,41,31,11,21,0,2,83,87,233,162
295222,Lee County,57887,28296,29591,21646,22133,5589,6230,367,319,209,347,32,34,453,528,5614,4975
295374,Lenoir County,59450,28377,31073,16549,17262,11159,13118,183,164,125,171,54,44,307,314,2246,1712
295526,Lincoln County,78406,38902,39504,35888,36363,2195,2264,154,148,188,262,10,19,467,448,2832,2457
295678,McDowell County,45071,22578,22493,20916,21148,1058,732,153,146,200,193,14,8,237,266,1347,1048
295830,Macon County,33941,16522,17419,15847,16861,301,193,123,86,98,115,5,4,148,160,1230,988
295982,Madison County,20777,10286,10491,9941,10203,173,76,29,29,18,55,3,5,122,123,232,203
296134,Martin County,24460,11418,13042,6430,6962,4793,5878,45,53,36,37,17,11,97,101,447,325
296286,Mecklenburg County,923314,446693,476621,277978,283090,133122,158036,3758,3353,22238,21792,573,512,9024,9838,59209,53389
296438,Mitchell County,15535,7575,7960,7374,7747,41,30,63,50,17,33,6,9,74,91,361,272
296590,Montgomery County,27744,13441,14303,10512,10913,2412,2893,103,105,234,225,4,5,176,162,2062,1863
296742,Moore County,88607,42385,46222,35543,37998,5429,6521,375,431,309,501,70,71,659,700,2823,2453
296894,Nash County,95840,46285,49555,27833,28754,16885,19170,428,441,428,443,18,14,693,733,3232,2792
297046,New Hanover County,203298,98564,104734,80697,84625,14192,16201,663,593,1141,1431,106,70,1765,1814,5795,4992
297198,Northampton County,21996,10677,11319,4436,4326,6072,6805,53,56,27,23,1,1,88,108,205,107
297350,Onslow County,179595,96766,82829,75639,62810,14988,13711,812,599,1490,2117,281,270,3556,3322,10468,7982
297502,Orange County,134043,64078,69965,50246,54221,7552,8768,419,437,4363,4909,36,46,1462,1584,5869,5156
297654,Pamlico County,13103,6695,6408,5107,5046,1436,1210,48,36,19,34,6,5,79,77,221,201
297806,Pasquotank County,40721,20030,20691,11785,11917,7524,8022,107,77,218,266,8,12,388,397,912,749
297958,Pender County,52350,26225,26125,20857,20560,4570,4768,252,209,106,155,15,11,425,422,1789,1426
298110,Perquimans County,13483,6460,7023,4840,5020,1498,1860,22,21,20,34,0,2,80,86,159,134
298262,Person County,39421,19126,20295,13609,14172,5049,5641,165,140,64,67,0,3,239,272,895,702
298414,Pitt County,168822,79706,89116,50069,53675,26252,31926,427,414,1402,1468,124,124,1432,1509,4880,4363
298566,Polk County,20450,9793,10657,9133,9949,453,468,50,42,34,54,2,0,121,144,613,500
298718,Randolph County,141929,69969,71960,63330,65150,4145,4355,770,681,719,781,36,35,969,958,7836,6933
298870,Richmond County,46626,22953,23673,14592,14861,6985,7449,694,661,233,221,27,29,422,452,1534,1204
299022,Robeson County,134381,65346,69035,21962,22227,15794,17346,25440,27381,564,485,78,69,1508,1527,6126,4826
299174,Rockingham County,93650,45182,48468,35649,37730,8365,9479,242,201,204,256,40,41,682,761,2877,2324
299326,Rowan County,138315,68374,69941,55214,56244,11148,11656,404,324,650,741,40,41,918,935,5725,4939
299478,Rutherford County,67746,32784,34962,28659,30539,3335,3574,113,83,133,178,15,14,529,574,1273,1123
299630,Sampson County,63515,31139,32376,21174,21400,8295,9281,978,961,136,176,64,46,492,512,5770,4716
299782,Scotland County,36081,17415,18666,8269,8761,6699,7300,1956,2085,130,144,8,4,353,372,423,326
299934,Stanly County,60553,30111,30442,25653,26057,3364,3325,110,88,581,561,96,71,307,340,1213,974
300086,Stokes County,47335,23125,24210,21730,22830,986,956,94,84,50,86,3,6,262,248,678,587
300238,Surry County,73693,35998,37695,33737,35385,1466,1491,192,168,177,230,22,31,404,390,3871,3324
300390,Swain County,13997,6818,7179,4606,4802,51,37,1856,2001,32,43,3,1,270,295,289,262
300542,Transylvania County,33065,15969,17096,14916,16046,695,605,64,53,64,85,5,8,225,299,579,401
300694,Tyrrell County,4413,2440,1973,1313,1228,1037,664,18,14,47,35,1,0,24,32,113,132
300846,Union County,202117,99786,102331,84245,85667,11619,12652,688,548,1630,1822,73,60,1531,1582,11110,9959
300998,Vance County,45302,21241,24061,10329,11062,10370,12468,150,148,95,114,4,7,293,262,1608,1437
301150,Wake County,906965,441815,465150,314748,321639,88548,103932,3973,3717,24838,25521,301,310,9407,10031,46408,42199
301302,Warren County,20923,10594,10329,4341,4102,5530,5462,534,576,24,33,3,1,162,155,415,284
301454,Washington County,13163,6192,6971,3052,3232,3002,3600,28,34,16,26,1,0,93,79,260,220
301606,Watauga County,50981,25539,25442,24374,24354,522,368,79,77,230,276,6,9,328,358,925,790
301758,Wayne County,122892,60130,62762,39573,39223,18258,20921,452,405,590,923,81,59,1176,1231,6553,5692
301910,Wilkes County,69231,34228,35003,31971,32974,1579,1356,105,109,132,165,21,13,420,386,2058,1734
302062,Wilson County,81246,38790,42456,23009,23901,14689,17464,202,184,362,350,29,18,499,539,4254,3514
302214,Yadkin County,38436,18903,19533,17954,18550,601,628,113,96,45,54,20,27,170,178,2007,1765
302366,Yancey County,17796,8742,9054,8478,8818,97,74,57,46,10,24,24,14,76,78,469,348
302518,Adams County,2349,1138,1211,1104,1185,6,3,9,6,3,6,2,0,14,11,14,6
302670,Barnes County,11064,5496,5568,5291,5390,64,25,40,43,35,29,2,1,64,80,75,46
302822,Benson County,6675,3384,3291,1517,1377,1,0,1815,1867,1,3,1,0,49,44,40,39
302974,Billings County,771,406,365,401,360,1,1,1,2,2,2,0,0,1,0,2,2
303126,Bottineau County,6426,3323,3103,3162,2965,23,5,78,59,6,11,1,0,53,63,35,47
303278,Bowman County,3143,1573,1570,1544,1539,2,1,19,21,3,0,0,0,5,9,48,32
303430,Burke County,1959,1033,926,1014,899,3,1,7,8,7,8,0,0,2,10,16,21
303582,Burleigh County,81729,40216,41513,37432,38792,375,140,1692,1754,166,246,18,18,533,563,514,518
303734,Cass County,150270,75836,74434,69725,68869,2027,1625,955,907,1831,1745,26,35,1272,1253,1637,1427
303886,Cavalier County,3982,2042,1940,1999,1903,4,0,19,18,2,9,0,1,18,9,12,11
304038,Dickey County,5285,2620,2665,2538,2577,30,14,22,17,6,17,0,1,24,39,60,39
304190,Divide County,2078,1066,1012,1048,990,4,1,5,7,2,5,0,0,7,9,15,19
304342,Dunn County,3541,1870,1671,1597,1417,6,2,227,220,7,6,0,0,33,26,22,17
304494,Eddy County,2382,1170,1212,1108,1176,3,1,39,23,4,2,2,0,14,10,34,16
304646,Emmons County,3542,1817,1725,1794,1699,1,1,6,9,5,2,0,0,11,14,17,17
304798,Foster County,3344,1674,1670,1653,1643,2,2,12,10,0,3,0,0,7,12,15,13
304950,Golden Valley County,1683,835,848,819,829,5,5,6,6,0,1,1,1,4,6,19,21
305102,Grand Forks County,66984,34468,32516,31222,29661,875,590,807,926,745,582,28,15,791,742,1062,965
305254,Grant County,2389,1186,1203,1158,1163,1,0,10,19,1,2,0,0,16,19,3,5
305406,Griggs County,2411,1220,1191,1211,1180,5,2,1,6,1,3,0,0,2,0,6,2
305558,Hettinger County,2475,1174,1301,1151,1226,3,4,7,48,0,1,1,2,12,20,5,7
305710,Kidder County,2439,1240,1199,1218,1169,3,3,5,13,11,11,0,0,3,3,29,39
305862,LaMoure County,4123,2104,2019,2074,1996,5,2,7,10,3,3,0,0,15,8,15,21
306014,Logan County,1999,1014,985,1003,970,1,1,5,4,3,2,0,0,2,8,2,8
306166,McHenry County,5397,2796,2601,2748,2544,5,3,16,18,5,12,0,0,22,24,43,44
306318,McIntosh County,2796,1368,1428,1354,1398,3,3,5,7,2,9,0,0,4,11,18,19
306470,McKenzie County,6399,3310,3089,2619,2248,5,3,636,770,7,13,1,1,42,54,71,62
306622,McLean County,8992,4567,4425,4178,4026,5,3,315,314,5,6,1,1,63,75,61,54
306774,Mercer County,8425,4332,4093,4165,3916,13,5,100,103,5,21,3,9,46,39,66,64
306926,Morton County,27577,13744,13833,12941,12952,76,65,489,550,24,33,13,13,201,220,228,184
307078,Mountrail County,7720,4201,3519,2917,2178,20,3,1181,1223,4,11,1,0,78,104,183,107
307230,Nelson County,3120,1593,1527,1555,1477,5,4,14,18,4,3,1,0,14,25,19,15
307382,Oliver County,1836,957,879,930,856,4,0,15,14,2,2,0,0,6,7,12,6
307534,Pembina County,7399,3765,3634,3622,3494,15,10,72,77,5,7,2,0,49,46,105,88
307686,Pierce County,4352,2186,2166,2043,2070,16,5,108,74,0,3,0,0,19,14,28,17
307838,Ramsey County,11450,5704,5746,5022,5053,31,10,484,509,17,32,5,2,145,140,69,68
307990,Ransom County,5429,2752,2677,2704,2611,10,9,10,14,6,14,3,0,19,29,36,30
308142,Renville County,2476,1272,1204,1246,1183,2,0,8,4,3,2,0,0,13,15,16,11
308294,Richland County,16330,8442,7888,8045,7485,80,35,167,198,43,50,5,4,102,116,150,134
308446,Rolette County,14003,6919,7084,1445,1399,15,6,5307,5520,8,9,0,1,144,149,75,65
308598,Sargent County,3804,2030,1774,1991,1747,3,0,13,7,7,4,2,2,14,14,29,20
308750,Sheridan County,1314,656,658,647,634,2,2,1,11,0,2,1,0,5,9,7,8
308902,Sioux County,4151,2135,2016,313,231,6,1,1754,1728,2,1,1,0,59,55,41,43
309054,Slope County,729,402,327,390,322,0,0,11,4,0,0,0,0,1,1,7,5
309206,Stark County,24352,12198,12154,11639,11652,142,74,137,111,135,173,7,4,138,140,251,221
309358,Steele County,1976,1011,965,991,946,1,2,15,8,1,1,0,0,3,8,7,12
309510,Stutsman County,21125,10745,10380,10261,10043,105,47,206,112,51,60,7,10,115,108,206,163
309662,Towner County,2235,1135,1100,1103,1060,2,0,23,31,1,0,0,0,6,9,8,4
309814,Traill County,8111,4063,4048,3937,3947,39,6,31,39,8,13,0,2,48,41,114,99
309966,Walsh County,11090,5609,5481,5434,5284,13,18,85,101,18,18,3,1,56,59,529,436
310118,Ward County,62113,31555,30558,28656,27898,992,635,780,875,305,343,53,42,769,765,1056,881
310270,Wells County,4199,2055,2144,2029,2121,3,1,8,6,1,3,1,0,13,13,6,15
310422,Williams County,22587,11666,10921,10820,10077,48,24,456,450,32,55,1,4,309,311,234,233
310574,Adams County,28557,14091,14466,13789,14172,58,37,55,57,11,23,1,1,177,176,127,119
310726,Allen County,106405,53712,52693,45201,44751,6718,6107,139,95,386,406,8,11,1260,1323,1440,1090
310878,Ashland County,53320,26046,27274,25382,26615,233,172,55,47,114,169,26,18,236,253,261,252
311030,Ashtabula County,101400,50671,50729,46930,48123,2387,1294,171,120,162,239,13,20,1008,933,1825,1627
311182,Athens County,65223,32631,32592,30018,30024,922,907,109,99,907,909,13,5,662,648,512,535
311334,Auglaize County,45934,22777,23157,22348,22745,100,56,49,43,77,95,16,8,187,210,297,264
311486,Belmont County,70318,35449,34869,32657,33609,2222,601,44,47,127,138,8,2,391,472,269,163
311638,Brown County,44883,22294,22589,21762,22117,215,164,43,36,37,76,1,2,236,194,147,130
311790,Butler County,369064,180565,188499,158606,164960,13451,14421,533,482,4320,4867,211,174,3444,3595,7796,6959
311942,Carroll County,28825,14388,14437,14095,14156,92,55,44,36,15,44,2,0,140,146,116,127
312094,Champaign County,40059,19832,20227,18827,19270,504,420,73,76,57,111,8,5,363,345,237,217
312246,Clark County,138246,66964,71282,58759,62558,5958,6289,196,199,371,515,38,35,1642,1686,2091,1743
312398,Clermont County,197705,97478,100227,93836,96556,1262,1111,216,216,880,1086,41,31,1243,1227,1514,1401
312550,Clinton County,41903,20538,21365,19483,20397,519,427,46,55,95,120,11,7,384,359,307,248
312702,Columbiana County,107863,54209,53654,51267,52178,1897,605,156,78,174,164,9,21,706,608,948,418
312854,Coshocton County,36928,18250,18678,17772,18151,196,198,42,42,36,69,4,2,200,216,138,145
313006,Crawford County,43769,21264,22505,20687,22028,246,143,33,29,69,89,3,6,226,210,276,258
313158,Cuyahoga County,1278226,606587,671639,402538,430247,174824,210098,1580,1661,16355,17409,218,248,11072,11976,30189,31180
313310,Darke County,52962,26054,26908,25582,26421,131,115,41,41,72,88,4,3,224,240,337,303
313462,Defiance County,39112,19276,19836,18461,19096,441,353,64,69,57,72,7,4,246,242,1773,1665
313614,Delaware County,175146,86396,88750,77902,80229,3111,2864,156,153,3747,4002,35,28,1445,1474,1894,1812
313766,Erie County,77034,37752,39282,33132,34515,3339,3348,116,126,213,271,8,14,944,1008,1371,1267
313918,Fairfield County,146385,72579,73806,65601,67133,4691,4241,188,135,725,947,26,35,1348,1315,1288,1251
314070,Fayette County,29017,14258,14759,13555,14139,345,271,39,30,76,89,3,6,240,224,290,238
314222,Franklin County,1166296,567801,598495,408343,422582,118668,133524,2016,1848,22946,23516,412,496,15416,16529,29878,26115
314374,Fulton County,42616,20961,21655,20487,21167,118,88,71,79,68,124,4,3,213,194,1732,1631
314526,Gallia County,31085,15322,15763,14435,15059,485,354,73,50,71,76,0,2,258,222,164,123
314678,Geauga County,93418,45913,47505,44651,46137,604,619,46,33,250,330,5,6,357,380,496,508
314830,Greene County,161608,79129,82479,69029,71503,5647,6130,227,240,2273,2557,47,57,1906,1992,1722,1750
314982,Guernsey County,40136,19687,20449,18885,19731,368,250,53,50,41,72,6,4,334,342,157,193
315134,Hamilton County,802270,385270,417000,272894,286331,94952,112555,1082,1014,8196,8473,456,361,7690,8266,11009,9740
315286,Hancock County,74680,36235,38445,34293,36577,700,537,110,99,622,668,7,8,503,556,1686,1691
315438,Hardin County,32099,15927,16172,15441,15713,161,107,28,29,74,125,9,8,214,190,248,164
315590,Harrison County,15849,7868,7981,7536,7688,178,158,17,8,12,10,2,0,123,117,41,37
315742,Henry County,28115,13922,14193,13640,13898,68,56,52,55,43,71,0,2,119,111,959,908
315894,Highland County,43598,21343,22255,20628,21505,317,292,54,65,36,71,1,3,307,319,156,158
316046,Hocking County,29470,14771,14699,14372,14388,173,63,46,54,17,37,5,4,158,153,106,96
316198,Holmes County,42470,21177,21293,20927,21089,92,43,14,17,17,30,9,10,118,104,175,167
316350,Huron County,59578,29391,30187,28439,29280,388,286,64,66,86,117,7,9,407,429,1733,1617
316502,Jackson County,33273,16265,17008,15805,16594,116,82,68,47,42,70,2,10,232,205,153,125
316654,Jefferson County,69612,33415,36197,30772,33371,1905,2004,53,48,134,168,7,6,544,600,342,441
316806,Knox County,61086,29843,31243,29039,30338,273,237,64,60,144,231,8,8,315,369,385,365
316958,Lake County,230004,112153,117851,105519,110597,3634,3984,199,185,1232,1460,24,25,1545,1600,4285,3629
317110,Lawrence County,62420,30355,32065,29089,30848,703,598,69,59,108,142,3,2,383,416,230,218
317262,Licking County,166719,81648,85071,76389,79773,2995,2820,252,238,536,749,27,18,1449,1473,1135,1214
317414,Logan County,45770,22562,23208,21569,22219,421,334,59,56,103,150,5,11,405,438,285,251
317566,Lorain County,301471,148171,153300,128452,134494,14118,12664,523,538,1314,1663,83,88,3681,3853,12638,12771
317718,Lucas County,441575,213813,227762,163690,172054,40188,45158,846,880,3418,3596,104,81,5567,5993,13401,13685
317870,Madison County,43395,23692,19703,20685,18864,2520,349,55,57,114,135,7,4,311,294,367,256
318022,Mahoning County,238398,115322,123076,94024,99535,18001,20233,292,282,861,877,40,40,2104,2109,6128,5083
318174,Marion County,66452,34870,31582,31100,29895,3011,870,76,71,155,193,18,20,510,533,869,639
318326,Medina County,172542,85049,87493,82078,84493,1076,989,135,120,784,952,10,10,966,929,1415,1376
318478,Meigs County,23733,11634,12099,11345,11816,121,90,25,30,17,36,0,1,126,126,58,60
318630,Mercer County,40782,20414,20368,20008,19951,77,42,52,51,78,114,33,39,166,171,308,314
