,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE
5358,Columbus County,54016,25822,28194,16981,18062,7721,8917,851,901,67,79,11,6,191,229,848,630
5586,Craven County,94035,46255,47780,33831,34032,11071,12137,214,198,409,695,45,24,685,694,1874,1566
5814,Cumberland County,310921,153295,157626,90192,87386,53823,58921,2484,2628,2335,4181,542,381,3919,4129,9880,9449
6042,Currituck County,21802,10798,11004,9824,9917,793,881,41,47,45,54,2,4,93,101,173,194
6270,Dare County,33454,16747,16707,15958,15891,528,517,46,44,59,88,6,8,150,159,509,400
6498,Davidson County,152324,74598,77726,66195,68249,6759,7764,290,326,734,786,20,12,600,589,3881,3251
6726,Davie County,37686,18550,19136,17036,17563,1233,1318,49,43,76,70,3,4,153,138,1078,894
6954,Duplin County,51021,25363,25658,18571,17704,6468,7640,96,83,40,65,28,22,160,144,5454,3786
7182,Durham County,239939,116070,123869,67317,67290,41787,49997,486,427,4992,4564,55,105,1433,1486,14528,9024
7410,Edgecombe County,53786,25058,28728,10964,11581,13838,16838,58,85,62,70,4,3,132,151,1121,808
7638,Forsyth County,325151,155670,169481,112898,119256,38341,45643,604,559,2090,2153,99,90,1638,1780,15588,12244
7866,Franklin County,53094,26127,26967,18667,18609,7055,7897,113,112,100,133,11,11,181,205,1869,1243
8094,Gaston County,192663,93126,99537,78174,82293,12842,15058,319,285,1012,1025,35,39,744,837,4647,3704
8322,Gates County,10715,5254,5461,3242,3247,1922,2109,25,19,15,36,2,1,48,49,51,44
8550,Graham County,7998,3876,4122,3527,3756,31,8,277,298,15,14,0,1,26,45,45,37
8778,Granville County,52610,28096,24514,17548,15958,9841,8185,260,100,151,99,6,3,290,169,1892,1001
9006,Greene County,19827,10218,9609,6040,5648,4060,3861,50,31,10,12,3,0,55,57,1258,906
9234,Guilford County,438384,210232,228152,138117,145912,61749,71923,1145,1189,6707,6467,130,88,2384,2573,12537,9200
9462,Halifax County,55694,26483,29211,11151,12227,13986,15671,953,926,179,177,7,5,207,205,358,324
9690,Harnett County,100220,49107,51113,36769,37523,10849,11935,479,446,313,512,40,56,657,641,4255,3197
9918,Haywood County,55804,26757,29047,25976,28200,399,426,157,136,43,90,9,12,173,183,527,445
10146,Henderson County,94860,45895,48965,43624,46530,1466,1536,168,144,261,369,11,9,365,377,3948,2862
10374,Hertford County,23269,11212,12057,4043,4322,6898,7441,131,151,53,52,5,0,82,91,272,147
10602,Hoke County,38127,18875,19252,9833,9480,6607,7041,1908,2078,143,252,28,28,356,373,2046,1583
10830,Hyde County,5433,2879,2554,1774,1693,1061,822,16,4,10,15,0,0,18,20,88,79
11058,Iredell County,136282,66804,69478,56722,57976,8332,9694,187,207,1029,1031,18,19,516,551,3416,2729
11286,Jackson County,35465,17289,18176,14675,15534,441,424,1805,1842,120,129,3,4,245,243,391,335
11514,Johnston County,140601,69924,70677,57858,57624,10797,11812,350,316,356,374,43,31,520,520,8001,5308
11742,Jones County,10161,4884,5277,3175,3256,1649,1929,20,21,5,16,0,4,35,51,216,139
11970,Lee County,54417,26735,27682,21124,21256,5111,5797,121,165,170,251,21,20,188,193,4243,3183
12198,Lenoir County,57611,27321,30290,16321,17195,10632,12725,67,67,116,121,23,12,162,170,1358,972
12426,Lincoln County,67543,33533,34010,30972,31250,2131,2302,109,88,107,124,5,3,209,243,2827,2279
12654,McDowell County,42927,21347,21580,19836,20384,1055,731,72,64,225,246,3,2,156,153,973,676
12882,Macon County,31407,15013,16394,14486,15954,300,199,47,47,79,85,5,3,96,106,383,308
13110,Madison County,19889,9783,10106,9515,9910,154,78,30,25,23,35,0,2,61,56,195,124
13338,Martin County,24425,11328,13097,6311,6925,4849,6014,36,46,36,39,7,5,89,68,364,267
13566,Mecklenburg County,774432,379866,394566,255503,253921,103262,119895,1946,1818,14511,14153,351,345,4293,4434,38106,26810
13794,Mitchell County,15888,7806,8082,7620,7935,55,43,38,37,14,20,0,0,79,47,292,171
14022,Montgomery County,27051,13587,13464,10395,10344,2738,2680,75,70,254,258,11,18,114,94,1933,1602
14250,Moore County,79482,38129,41353,31805,33964,5507,6456,294,300,173,257,22,25,328,351,2164,1725
14478,Nash County,89935,43177,46758,27268,28773,14985,17104,260,222,327,290,15,18,322,351,2007,1570
14706,New Hanover County,176075,84932,91143,69942,73444,12935,15540,382,375,870,915,54,57,749,812,2497,2097
14934,Northampton County,21068,10019,11049,4194,4360,5687,6581,45,29,19,15,9,3,65,61,122,88
15162,Onslow County,161242,89408,71834,69020,53173,15876,14100,769,543,1208,1883,186,145,2349,1990,7418,4427
15390,Orange County,117883,56088,61795,44615,48353,7443,9026,292,259,2930,3192,9,24,799,941,3580,2576
15618,Pamlico County,12526,6307,6219,4640,4694,1561,1409,35,37,18,40,1,2,52,37,89,91
15846,Pasquotank County,36967,17902,19065,10395,10882,6991,7712,74,63,211,181,8,6,223,221,338,288
16074,Pender County,44408,22221,22187,17110,16834,4764,5003,142,94,40,71,8,10,157,175,1179,831
16302,Perquimans County,11562,5489,6073,4034,4327,1388,1683,11,10,12,13,3,2,41,38,46,37
16530,Person County,36627,17676,18951,12523,13035,4848,5629,120,112,29,45,2,3,154,127,568,376
16758,Pitt County,141544,67155,74389,43705,46174,21739,26402,225,245,794,861,51,46,641,661,3022,2377
16986,Polk County,18773,8886,9887,8300,9228,486,549,21,22,20,25,2,3,57,60,382,292
17214,Randolph County,134988,66639,68349,61477,62907,3659,3995,341,351,550,559,15,25,597,512,6453,5103
17442,Richmond County,45963,22652,23311,14901,15190,6905,7237,401,432,184,170,8,8,253,274,994,686
17670,Robeson County,124561,60694,63867,22271,21911,14289,16108,22989,24674,364,321,61,51,720,802,5099,3317
17898,Rockingham County,91652,44247,47405,35240,37153,8362,9565,141,148,157,183,23,26,324,330,2207,1536
18126,Rowan County,133116,65569,67547,54033,55414,10151,10747,250,211,604,618,23,18,508,539,3828,3150
18354,Rutherford County,62819,30156,32663,26308,28540,3377,3652,90,48,116,131,12,12,253,280,660,583
18582,Sampson County,61775,30577,31198,20893,20720,8665,9445,550,614,143,112,79,56,247,251,4884,3424
18810,Scotland County,36479,17617,18862,8983,9545,6647,7190,1667,1743,81,117,3,5,236,262,249,235
19038,Stanly County,58252,28869,29383,24568,25159,3460,3390,78,69,570,536,10,9,183,220,972,696
19266,Stokes County,45176,22021,23155,20728,21763,1066,1136,60,62,32,65,15,13,120,116,490,396
19494,Surry County,71672,34937,36735,33022,34714,1401,1506,100,87,200,207,20,9,194,212,3200,2460
19722,Swain County,13076,6370,6706,4251,4577,188,123,1760,1847,16,15,2,0,153,144,167,124
19950,Transylvania County,29228,14026,15202,13103,14196,664,697,47,40,46,88,1,6,165,175,202,164
20178,Tyrrell County,4139,2304,1835,1230,1124,1016,673,6,3,35,20,0,0,17,15,120,118
20406,Union County,151198,75373,75825,64749,64426,8863,9665,394,317,725,781,22,24,620,612,7077,5239
20634,Vance County,43066,20366,22700,10336,10976,9715,11386,43,52,125,139,8,8,139,139,1312,1058
20862,Wake County,723095,358175,364920,268108,265222,68689,78353,1746,1686,14715,14786,248,185,4669,4688,29240,21034
21090,Warren County,19792,9719,10073,3923,3970,5229,5491,462,515,22,12,4,1,79,84,221,186
21318,Washington County,13209,6278,6931,3151,3300,3049,3537,4,3,38,33,2,4,34,54,255,136
21546,Watauga County,43187,21522,21665,20732,20890,414,376,63,63,149,164,16,8,148,164,446,279
21774,Wayne County,113569,55810,57759,36553,36497,17880,19675,267,211,417,723,54,24,639,629,3756,3074
22002,Wilkes County,66311,32733,33578,30930,31719,1333,1435,58,44,194,162,13,17,205,201,1715,1233
22230,Wilson County,75024,35860,39164,21854,22561,13400,16009,122,97,222,229,11,13,251,255,3291,2263
22458,Yadkin County,36988,18134,18854,17304,17978,628,673,35,30,33,51,7,9,127,113,1600,1278
22686,Yancey County,17933,8848,9085,8657,8902,91,71,42,48,10,21,0,0,48,43,481,254
114,Adams County,2394,1143,1251,1121,1236,8,5,3,5,4,1,1,0,6,4,2,5
342,Barnes County,11072,5456,5616,5302,5499,60,19,48,54,12,14,0,0,34,30,39,30
570,Benson County,6917,3467,3450,1719,1627,8,5,1695,1785,0,1,0,1,45,31,61,49
798,Billings County,804,429,375,423,371,0,0,1,0,0,0,1,0,4,4,3,0
1026,Bottineau County,6656,3368,3288,3259,3177,11,6,63,63,4,15,1,0,30,27,20,19
1254,Bowman County,3065,1496,1569,1485,1558,0,1,4,1,0,1,0,0,7,8,11,13
1482,Burke County,2021,1024,997,1016,988,3,2,3,2,1,2,0,0,1,3,5,7
1710,Burleigh County,72622,35632,36990,33519,34994,203,109,1396,1390,185,193,8,13,321,291,393,372
1938,Cass County,131121,66332,64789,62379,61330,1192,950,873,893,1094,942,41,29,753,645,1327,1174
2166,Cavalier County,4316,2143,2173,2104,2123,3,4,12,16,2,5,0,0,22,25,18,13
2394,Dickey County,5553,2776,2777,2722,2725,6,3,8,14,15,15,0,0,25,20,48,53
2622,Divide County,2162,1090,1072,1074,1065,0,0,3,1,11,5,0,0,2,1,5,10
2850,Dunn County,3355,1715,1640,1474,1410,2,0,228,212,0,3,0,0,11,15,15,14
3078,Eddy County,2590,1254,1336,1203,1283,2,0,35,39,2,2,0,2,12,10,10,9
3306,Emmons County,3874,1938,1936,1929,1919,1,1,2,3,4,3,1,7,1,3,21,31
3534,Foster County,3483,1745,1738,1731,1717,4,2,5,13,0,0,0,0,5,6,5,11
3762,Golden Valley County,1733,822,911,803,892,1,2,9,5,0,1,0,0,9,11,14,8
3990,Grand Forks County,67075,34375,32700,31975,30433,661,448,854,951,360,399,29,19,496,450,1039,851
4218,Grant County,2595,1326,1269,1268,1233,0,0,36,24,6,4,0,0,16,8,10,7
4446,Griggs County,2494,1239,1255,1232,1247,0,0,3,3,1,3,0,0,3,2,5,8
4674,Hettinger County,2519,1298,1221,1263,1201,2,4,31,5,0,2,0,2,2,7,9,3
4902,Kidder County,2503,1268,1235,1260,1228,4,1,2,3,1,1,0,0,1,2,17,13
5130,LaMoure County,4418,2235,2183,2220,2170,2,0,5,4,2,4,0,0,6,5,16,13
5358,Logan County,2077,1036,1041,1027,1033,2,0,0,3,3,1,0,0,4,4,4,12
5586,McHenry County,5564,2843,2721,2806,2684,3,2,13,14,0,4,0,0,21,17,20,17
5814,McIntosh County,3040,1445,1595,1432,1575,0,0,1,4,4,7,1,0,7,9,12,17
6042,McKenzie County,5454,2749,2705,2125,2049,5,2,587,614,0,5,1,0,31,35,37,44
6270,McLean County,8655,4292,4363,3980,3977,5,7,257,310,6,8,0,1,44,60,38,47
6498,Mercer County,8212,4136,4076,3975,3911,4,2,104,92,10,12,10,22,33,37,20,26
6726,Morton County,25112,12569,12543,11965,11993,37,16,351,355,59,43,7,0,150,136,124,99
6954,Mountrail County,6501,3207,3294,2113,2106,11,11,1034,1128,6,9,2,1,41,39,66,51
7182,Nelson County,3406,1676,1730,1645,1707,3,0,5,9,14,6,0,0,9,8,6,5
7410,Oliver County,1830,956,874,927,850,1,3,14,14,1,2,0,0,13,5,7,6
7638,Pembina County,8053,4051,4002,3908,3832,18,7,60,79,10,18,0,0,55,66,185,135
7866,Pierce County,4286,2096,2190,2071,2150,4,3,11,24,4,8,0,0,6,5,17,14
8094,Ramsey County,11415,5661,5754,5149,5192,19,12,375,400,15,23,2,1,101,126,65,34
8322,Ransom County,5775,2988,2787,2944,2734,11,1,10,12,3,15,0,0,20,25,21,33
8550,Renville County,2422,1223,1199,1193,1174,3,3,11,8,6,6,0,0,10,8,10,10
8778,Richland County,17341,9018,8323,8630,7980,71,19,221,207,23,32,5,7,68,78,104,96
9006,Rolette County,13626,6735,6891,1800,1825,40,36,4759,4860,18,43,1,0,117,127,121,121
9234,Sargent County,4073,2157,1916,2115,1887,16,1,11,11,2,2,0,0,13,15,19,18
9462,Sheridan County,1440,725,715,720,708,0,2,3,4,0,0,0,0,2,1,4,2
9690,Sioux County,4082,2080,2002,375,321,2,4,1674,1656,2,1,0,2,27,18,52,41
9918,Slope County,695,376,319,374,318,0,0,0,1,0,0,0,0,2,0,0,1
10146,Stark County,22082,10891,11191,10616,10912,45,20,132,129,23,31,4,3,71,96,153,122
10374,Steele County,2022,1056,966,1038,949,2,1,9,6,0,1,0,0,7,9,1,4
10602,Stutsman County,20873,10393,10480,10050,10230,57,21,168,119,46,40,4,5,68,65,134,123
10830,Towner County,2542,1264,1278,1228,1232,2,0,28,36,1,2,0,0,5,8,5,2
11058,Traill County,8197,4145,4052,4071,3974,18,5,44,47,4,9,0,1,8,16,125,78
11286,Walsh County,11482,5776,5706,5611,5556,31,16,70,73,17,16,1,1,46,44,461,360
11514,Ward County,56996,28292,28704,26116,26731,870,582,630,669,199,279,21,21,456,422,813,710
11742,Wells County,4564,2244,2320,2222,2289,4,3,5,10,7,11,0,0,6,7,10,5
11970,Williams County,19144,9409,9735,8747,8933,17,18,432,497,14,46,2,0,197,241,104,116
114,Adams County,28062,13809,14253,13489,13917,60,50,107,92,10,25,5,4,138,165,102,101
342,Allen County,105780,52262,53518,44689,46052,6376,6111,119,112,321,373,7,9,750,861,951,827
570,Ashland County,53609,26321,27288,25630,26632,308,222,30,34,145,210,9,7,199,183,219,188
798,Ashtabula County,102262,50145,52117,47470,49489,1781,1679,119,91,160,209,16,17,599,632,1606,1201
1026,Athens County,62475,30561,31914,28527,29915,857,755,127,104,591,689,6,8,453,443,374,366
1254,Auglaize County,46388,22809,23579,22315,23118,108,88,37,58,148,137,4,8,197,170,172,181
1482,Belmont County,68998,34146,34852,31569,33634,2113,753,52,50,110,139,4,9,298,267,165,143
1710,Brown County,43607,21478,22129,21003,21690,232,228,45,37,44,38,2,2,152,134,109,109
1938,Butler County,344914,168612,176302,152849,159715,10372,11183,388,379,3078,3082,78,58,1847,1885,4114,3215
2166,Carroll County,29115,14414,14701,14129,14419,116,105,55,45,13,23,3,4,98,105,87,116
2394,Champaign County,39237,19336,19901,18483,19050,486,458,61,69,66,91,4,4,236,229,173,191
2622,Clark County,141565,68209,73356,60380,64873,6008,6658,231,211,392,459,23,20,1175,1135,1140,1037
2850,Clermont County,187275,92217,95058,89315,92078,1225,1190,193,191,697,789,18,20,769,790,1018,1007
3078,Clinton County,41798,20586,21212,19719,20354,541,457,62,55,75,100,0,1,189,245,274,182
3306,Columbiana County,110395,55026,55369,52462,53965,1856,676,132,93,152,187,5,14,419,434,1070,307
3534,Coshocton County,36843,18084,18759,17588,18234,230,228,25,43,65,87,4,5,172,162,164,128
3762,Crawford County,45490,22003,23487,21505,23034,203,162,54,50,79,88,1,8,161,145,185,220
3990,Cuyahoga County,1341479,634919,706560,437665,472532,173842,209277,1561,1575,14018,14406,340,330,7493,8440,25931,26412
4218,Darke County,52808,25940,26868,25467,26382,161,136,45,47,76,95,5,7,186,201,279,275
4446,Defiance County,38739,19101,19638,18411,19010,388,339,59,48,66,78,8,5,169,158,1512,1484
4674,Delaware County,141958,70566,71392,64898,65719,2449,2487,109,92,2226,2251,26,17,858,826,1149,1079
4902,Erie County,78361,38238,40123,34133,35687,3260,3504,95,98,191,226,0,4,559,604,926,904
5130,Fairfield County,135055,67268,67787,61934,63130,3842,3127,150,123,577,689,16,12,749,706,769,736
5358,Fayette County,28078,13848,14230,13258,13647,310,293,26,24,82,92,1,1,171,173,248,202
5586,Franklin County,1096256,534531,561725,404219,419676,99591,111396,1789,1611,19711,18832,436,319,8785,9891,19991,15697
5814,Fulton County,42584,20888,21696,20467,21263,118,89,63,59,84,131,7,12,149,142,1384,1325
6042,Gallia County,30955,15131,15824,14385,15082,453,419,72,66,57,67,0,0,164,190,94,108
6270,Geauga County,95846,47327,48519,46005,47173,708,711,44,32,228,282,6,5,336,316,384,356
6498,Greene County,155488,75741,79747,67594,70542,5028,5577,243,241,1658,1938,27,56,1191,1393,1295,1303
6726,Guernsey County,40852,19914,20938,19125,20202,388,329,71,60,54,81,1,1,275,265,180,160
6954,Hamilton County,846707,404593,442114,297297,316924,93819,111507,893,846,7424,7499,163,136,4997,5202,6928,5941
7182,Hancock County,73289,35624,37665,34081,36264,563,463,75,69,568,562,8,3,329,304,1250,1237
7410,Hardin County,31890,15700,16190,15255,15827,177,124,48,36,73,85,1,0,146,118,161,134
7638,Harrison County,15593,7606,7987,7325,7706,188,176,8,6,6,10,1,0,78,89,33,30
7866,Henry County,29184,14435,14749,14074,14455,148,78,50,38,78,98,4,1,81,79,921,846
8094,Highland County,42260,20682,21578,20021,20871,346,343,38,68,79,98,4,12,194,186,136,137
8322,Hocking County,28687,14325,14362,13821,14039,261,83,41,42,34,35,0,0,168,163,83,83
8550,Holmes County,41062,20539,20523,20320,20356,109,56,14,15,18,14,0,3,78,79,171,150
8778,Huron County,59932,29468,30464,28684,29678,374,304,57,62,93,126,22,8,238,286,1414,1348
9006,Jackson County,33101,16033,17068,15653,16714,139,105,65,55,29,43,3,5,144,146,184,157
9234,Jefferson County,70820,33829,36991,31272,34197,1967,2162,85,71,118,180,6,14,381,367,248,270
9462,Knox County,57460,28031,29429,27310,28728,296,258,68,51,98,110,5,5,254,277,254,228
9690,Lake County,232422,113261,119161,108239,113728,2721,2842,134,161,1151,1400,39,30,977,1000,3261,2570
9918,Lawrence County,62157,29888,32269,28807,31153,665,653,63,53,90,102,3,2,260,306,202,200
10146,Licking County,152023,74295,77728,70821,74238,1941,1814,244,227,445,559,14,15,830,875,692,687
10374,Logan County,46454,22844,23610,21930,22693,449,394,52,53,134,148,4,10,275,312,191,182
10602,Lorain County,295517,145137,150380,127871,133531,13287,12435,472,493,1042,1239,61,66,2404,2616,11025,10716
10830,Lucas County,463726,223962,239764,178424,188723,38088,43465,708,698,3052,3100,52,62,3638,3716,11959,11724
11058,Madison County,40714,22081,18633,19441,17831,2257,419,61,31,119,136,2,5,201,211,200,143
11286,Mahoning County,248133,118713,129420,97625,105949,18871,21052,234,241,679,724,36,39,1268,1415,4012,4032
11514,Marion County,65738,34203,31535,30510,30008,3113,923,87,52,201,226,1,5,291,321,544,369
11742,Medina County,163694,81018,82676,78521,80082,1056,982,130,122,714,807,8,20,589,663,989,920
11970,Meigs County,23087,11213,11874,10958,11606,93,89,38,28,18,24,0,0,106,127,88,71
12198,Mercer County,40726,20457,20269,20150,19978,60,51,58,50,76,64,7,5,106,121,281,265
12426,Miami County,100048,49190,50858,46984,48651,1106,1035,102,111,497,533,3,6,498,522,534,477
12654,Monroe County,14788,7330,7458,7241,7358,20,21,14,13,3,12,1,1,51,53,25,38
12882,Montgomery County,548002,263240,284762,203617,216168,51383,59419,654,660,3802,4253,109,113,3675,4149,4545,4252
13110,Morgan County,14714,7260,7454,6799,6947,264,280,24,30,3,9,0,0,170,188,30,35
13338,Morrow County,33836,16928,16908,16575,16588,159,108,53,48,28,38,0,1,113,125,140,134
13566,Muskingum County,85137,40868,44269,38289,41663,1742,1729,99,92,133,157,11,9,594,619,229,256
13794,Noble County,14164,8109,6055,7057,5986,997,14,22,16,4,13,0,0,29,26,32,31
14022,Ottawa County,41305,20451,20854,20063,20440,173,153,33,57,46,58,7,14,129,132,797,813
14250,Paulding County,19476,9591,9885,9335,9621,120,111,30,28,14,24,1,2,91,99,333,297
14478,Perry County,34742,17302,17440,17052,17198,62,53,51,49,18,23,3,1,116,116,90,97
14706,Pickaway County,51754,27609,24145,24779,23539,2401,221,78,73,67,61,9,7,275,244,207,195
14934,Pike County,28022,13673,14349,13190,13856,155,147,100,117,34,29,7,3,187,197,92,105
15162,Portage County,154813,75598,79215,71048,74269,2822,3040,165,143,696,882,13,9,854,872,665,628
15390,Preble County,42056,20899,21157,20517,20785,128,90,55,42,76,93,4,3,119,144,116,113
15618,Putnam County,34578,17209,17369,17033,17171,67,50,29,30,21,47,0,2,59,69,838,814
15846,Richland County,127459,64326,63133,55618,56848,7357,4864,151,130,353,424,18,23,829,844,692,636
16074,Ross County,74326,38866,35460,34551,33481,3535,1239,130,111,153,155,5,9,492,465,233,269
16302,Sandusky County,61436,30175,31261,28770,29798,918,946,59,57,88,138,3,6,337,316,2375,2351
16530,Scioto County,76347,37071,39276,34837,37765,1326,601,286,244,110,144,10,12,502,510,285,238
16758,Seneca County,57511,28520,28991,27412,27961,602,509,75,57,122,159,2,3,307,302,1110,1103
16986,Shelby County,48296,24070,24226,22986,23262,423,380,54,33,320,261,12,17,275,273,278,260
17214,Stark County,379405,182724,196681,165218,177377,13339,14657,481,498,1098,1404,28,37,2560,2708,2025,1932
17442,Summit County,545774,263432,282342,220391,233583,34362,39885,615,562,4616,4631,53,59,3395,3622,2997,2908
17670,Trumbull County,218851,106095,112756,95569,101831,8778,9038,197,173,444,528,20,18,1087,1168,985,1033
17898,Tuscarawas County,91600,44835,46765,43838,45865,396,340,97,69,125,139,31,18,348,334,591,300
18126,Union County,44642,21447,23195,20795,21591,262,1156,40,40,133,182,3,4,214,222,241,237
18354,Van Wert County,29145,14233,14912,13911,14637,177,115,20,18,29,38,0,0,96,104,260,277
18582,Vinton County,13188,6549,6639,6410,6501,37,36,32,30,6,5,0,0,64,67,33,32
18810,Warren County,187672,94936,92736,87669,87712,4152,1846,190,145,2056,2211,34,21,835,801,1527,1164
19038,Washington County,62439,30354,32085,29507,31261,343,275,77,79,130,159,16,14,281,297,162,194
19266,Wayne County,112954,55941,57013,53973,55115,971,869,129,81,391,476,8,8,469,464,609,524
19494,Williams County,38602,19232,19370,18689,19009,257,77,51,49,107,110,2,2,126,123,642,568
19722,Wood County,124066,60272,63794,57852,61284,1065,1034,153,169,649,757,10,16,543,534,2292,2360
19950,Wyandot County,22797,11176,11621,10987,11452,49,33,13,8,72,74,0,1,55,53,224,203
114,Adair County,21371,10548,10823,5223,5309,63,47,4486,4654,17,17,1,4,758,792,490,377
342,Alfalfa County,5748,3311,2437,2837,2345,259,6,134,40,5,2,3,0,73,44,125,61
