,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE
2318,Mineral County,5007,2529,2478,1960,1886,131,114,380,403,14,27,2,3,42,45,220,208
2546,Nye County,32912,16873,16039,15796,15015,233,158,345,325,113,163,63,52,323,326,1455,1313
2774,Pershing County,6654,4086,2568,3483,2389,358,4,130,110,28,14,12,3,75,48,776,518
3002,Storey County,3393,1759,1634,1667,1554,6,4,38,19,18,16,2,3,28,38,89,85
3230,Washoe County,341415,173091,168324,154464,149112,4023,3476,3318,3233,7102,8190,829,853,3355,3460,30365,26550
3458,White Pine County,9027,5086,3941,4452,3659,366,19,164,157,36,45,10,12,58,49,626,382
3686,Carson City,52551,27150,25401,24783,23694,842,140,670,621,451,502,46,36,358,408,4121,3398
38,Belknap County,56584,27873,28711,27300,28138,107,71,89,82,155,175,5,8,217,237,226,192
266,Carroll County,43910,21576,22334,21259,21982,46,36,72,53,63,111,2,2,134,150,102,107
494,Cheshire County,73984,36017,37967,35311,37227,159,126,119,111,168,201,11,16,249,286,259,270
722,Coos County,33143,16206,16937,15952,16669,29,18,51,45,52,75,2,3,120,127,101,100
950,Grafton County,81797,40215,41582,38685,40070,246,217,139,124,722,717,10,14,413,440,467,446
1178,Hillsborough County,382409,188616,193793,179364,185152,3007,2544,556,452,3972,3898,61,72,1656,1675,6390,5949
1406,Merrimack County,136648,67292,69356,65440,67708,499,278,162,150,563,640,16,15,612,565,709,657
1634,Rockingham County,278733,137556,141177,133795,137405,977,772,258,241,1492,1719,56,52,978,988,1685,1662
1862,Strafford County,112686,54698,57988,52787,56150,434,325,131,119,805,828,23,30,518,536,575,611
2090,Sullivan County,40552,19977,20575,19617,20227,53,45,64,66,62,90,5,4,176,143,114,107
38,Atlantic County,253038,122335,130703,91283,96640,22192,25214,402,409,6823,6572,92,92,1543,1776,15996,15047
266,Bergen County,885329,426078,459251,350542,376990,23080,27093,870,816,47122,49671,157,150,4307,4531,45595,46901
494,Burlington County,424547,209964,214583,166706,172113,33958,32277,502,475,5484,6351,96,66,3218,3301,9901,7910
722,Camden County,507648,244991,262657,185591,197024,45817,51718,751,709,9801,9869,184,193,2847,3144,24666,24836
950,Cape May County,102307,49191,53116,45656,49422,2670,2776,103,91,301,386,23,25,438,416,1747,1645
1178,Cumberland County,146362,74704,71658,54387,55298,17555,13739,847,720,744,757,79,60,1092,1084,15291,12729
1406,Essex County,792302,377136,415166,199403,208024,156781,185225,1179,1216,15158,15632,429,433,4186,4636,62898,60279
1634,Gloucester County,256340,124015,132325,109493,115822,11143,12784,243,276,1911,2082,52,37,1173,1324,3443,3272
1862,Hudson County,609422,299325,310097,217261,224213,44605,49158,1804,1647,30739,30060,343,401,4573,4618,119744,123886
2090,Hunterdon County,122553,60529,62024,57307,58896,1571,1330,104,80,1144,1296,17,22,386,400,1824,1583
2318,Mercer County,351561,171172,180389,124981,131209,34731,37541,430,363,8845,9100,299,188,1886,1988,18600,15646
2546,Middlesex County,752705,369579,383126,273711,286518,35669,38111,1145,946,54396,52854,221,246,4437,4451,52493,50638
2774,Monmouth County,617127,299771,317356,259408,273378,24397,27608,571,448,12402,12774,106,111,2887,3037,20257,18398
3002,Morris County,471338,230615,240723,206494,215748,6669,7227,341,358,14958,15353,114,110,2039,1927,19020,18034
3230,Ocean County,513686,243998,269688,230628,255456,7768,8265,474,375,3249,3617,63,64,1816,1911,13465,12590
3458,Passaic County,490803,237742,253061,189181,198414,34674,40290,1509,1401,9507,9951,324,313,2547,2692,73790,74008
3686,Salem County,64213,31022,33191,25797,27309,4566,5182,116,121,187,222,11,16,345,341,1375,1130
3914,Somerset County,298915,145962,152953,120504,125705,11195,12359,227,230,12614,13155,81,71,1341,1433,13694,12465
4142,Sussex County,144618,71566,73052,69253,70717,808,767,96,77,851,950,19,14,539,527,2380,2516
4370,Union County,523149,251746,271403,184941,195796,53082,61312,811,747,10123,10669,205,192,2584,2687,52798,51187
4598,Warren County,102958,50136,52822,47999,50694,1045,994,54,72,650,669,8,12,380,381,1979,1838
38,Bernalillo County,557158,272173,284985,241160,252167,8844,8332,11805,12949,5381,6248,397,369,4586,4920,115239,120021
266,Catron County,3566,1823,1743,1743,1638,3,9,42,44,6,19,0,2,29,31,351,331
494,Chaves County,61297,30027,31270,28392,29674,681,646,417,389,178,213,23,19,336,329,13469,13531
722,Cibola County,25644,12525,13119,7215,7231,131,137,4936,5530,53,62,9,9,181,150,4294,4318
950,Colfax County,14206,7199,7007,6907,6786,33,16,154,107,22,24,1,0,82,74,3489,3282
1178,Curry County,44901,22173,22728,19360,19901,1659,1631,287,254,412,454,39,30,416,458,6748,6967
1406,De Baca County,2214,1085,1129,1064,1100,1,3,9,12,3,3,0,0,8,11,402,388
1634,Doña Ana County,174973,85945,89028,80951,83926,1704,1589,1460,1548,760,814,97,105,973,1046,54388,56788
1862,Eddy County,51419,25178,26241,23917,25023,466,442,390,354,106,151,35,39,264,232,10026,10011
2090,Grant County,30892,15064,15828,14455,15219,140,99,239,238,40,63,10,17,180,192,7326,7811
2318,Guadalupe County,4684,2567,2117,2434,2067,59,6,46,14,17,22,0,2,11,6,2015,1788
2546,Harding County,803,407,396,393,381,1,2,6,9,0,0,0,0,7,4,196,167
2774,Hidalgo County,5754,2869,2885,2794,2821,16,12,28,22,9,13,3,1,19,16,1615,1620
3002,Lea County,55155,27625,27530,25495,25620,1331,1225,383,287,122,125,18,18,276,255,11270,10692
3230,Lincoln County,19535,9571,9964,9191,9565,43,49,202,213,22,37,9,7,104,93,2528,2504
3458,Los Alamos County,18275,9202,9073,8629,8488,44,29,62,53,335,374,2,4,130,125,1017,1140
3686,Luna County,24989,12191,12798,11705,12305,149,163,171,156,42,61,2,1,122,112,7056,7409
3914,McKinley County,74586,36029,38557,8322,8347,170,153,26824,29264,179,209,19,28,515,556,4735,4651
4142,Mora County,5202,2630,2572,2561,2519,9,9,39,30,5,4,2,0,14,10,2142,2107
4370,Otero County,62231,30967,31264,27034,26997,1363,1198,1733,1966,259,535,48,45,530,523,9881,10246
4598,Quay County,10081,4883,5198,4664,4970,45,43,73,75,47,47,12,12,42,51,1879,1969
4826,Rio Arriba County,41245,20426,20819,17249,17442,121,86,2812,3064,45,37,39,37,160,153,15027,15115
5054,Roosevelt County,17985,8855,9130,8405,8664,196,154,106,124,59,87,4,8,85,93,3025,2976
5282,Sandoval County,91249,44528,46721,35147,36987,870,808,7321,7603,410,584,76,63,704,676,13255,13657
5510,San Juan County,114035,56525,57510,34364,34715,319,232,20782,21522,149,188,38,34,873,819,8679,8561
5738,San Miguel County,30071,14787,15284,14014,14520,184,132,322,318,98,111,15,25,154,178,11599,11884
5966,Santa Fe County,129840,63531,66309,59271,61980,570,399,2205,2300,595,695,79,79,811,856,32133,31845
6194,Sierra County,13244,6624,6620,6371,6405,35,30,120,108,7,16,7,4,84,57,1764,1726
6422,Socorro County,18054,9173,8881,7837,7500,97,56,984,1083,124,101,10,6,121,135,4414,4418
6650,Taos County,30062,14740,15322,13363,13925,75,63,1044,1056,61,74,32,25,165,179,8671,8815
6878,Torrance County,16939,8695,8244,8071,7801,246,75,201,178,21,39,11,11,145,140,3339,2987
7106,Union County,4158,2047,2111,1990,2056,0,0,25,24,7,12,3,2,22,17,715,750
7334,Valencia County,66366,33304,33062,30905,30690,566,396,1237,1253,115,198,47,40,434,485,18554,18084
38,Albany County,294960,141101,153859,118642,129530,16225,17675,329,353,4121,4373,51,60,1733,1868,4589,4606
266,Allegany County,49916,24944,24972,24245,24391,248,150,84,67,188,180,4,1,175,183,239,217
494,Bronx County,1333854,620867,712987,315783,354164,261310,311982,7341,7939,23008,23427,1596,1786,11829,13689,304380,343556
722,Broome County,200319,96639,103680,88866,95871,3510,3455,187,216,2843,2879,27,37,1206,1222,1986,2016
950,Cattaraugus County,84017,41145,42872,38935,40807,558,367,1086,1113,189,212,7,10,370,363,411,380
1178,Cayuga County,81925,41414,40511,37990,39117,2728,715,152,118,165,194,15,6,364,361,1218,394
1406,Chautauqua County,139659,68117,71542,65004,68990,1956,1285,328,331,241,298,24,19,564,619,3218,2737
1634,Chemung County,91079,45011,46068,40347,43168,3615,1858,125,94,356,376,7,10,561,562,1107,503
1862,Chenango County,51381,25303,26078,24692,25628,298,147,81,64,59,90,4,7,169,142,318,230
2090,Clinton County,79897,40909,38988,37511,37866,2684,385,157,140,274,286,18,4,265,307,1491,474
2318,Columbia County,63055,31380,31675,28850,29797,1823,1205,75,67,290,262,11,9,331,335,907,694
2546,Cortland County,48571,23451,25120,22781,24472,259,202,67,70,95,122,3,3,246,251,306,287
2774,Delaware County,47967,23624,24343,22850,23712,376,226,81,73,128,140,3,3,186,189,513,470
3002,Dutchess County,281001,140564,140437,119774,122069,15059,12521,380,323,3661,3645,49,52,1641,1827,10323,7928
3230,Erie County,949494,454101,495393,381023,412988,58990,67671,2800,3076,7106,7116,143,161,4039,4381,15883,15447
3458,Essex County,38822,20133,18689,18745,18355,1082,57,68,54,87,81,21,13,130,129,724,129
3686,Franklin County,51049,28028,23021,22681,21085,3511,102,1589,1596,110,88,0,1,137,149,1865,188
3914,Fulton County,55006,27104,27902,25938,27194,758,280,63,43,132,171,5,5,208,209,580,304
4142,Genesee County,60329,29699,30630,28154,29428,868,513,240,244,163,150,10,9,264,286,563,341
4370,Greene County,48143,24840,23303,21999,22415,2351,451,78,65,149,124,5,4,258,244,1472,607
4598,Hamilton County,5383,2694,2689,2645,2650,23,7,8,6,2,6,2,1,14,19,24,33
4826,Herkimer County,64383,31241,33142,30652,32551,202,156,85,56,105,168,5,6,192,205,318,265
5054,Jefferson County,111494,57731,53763,51417,49703,4639,2316,304,305,478,585,90,88,803,766,2944,1748
5282,Kings County,2465812,1156804,1309008,603959,644397,428226,542480,6440,6628,101203,96392,1534,1637,15442,17474,237727,253781
5510,Lewis County,26966,13399,13567,13208,13365,61,64,41,39,25,39,7,7,57,53,81,91
5738,Livingston County,64361,32282,32079,30020,31045,1646,364,94,85,245,274,9,11,268,300,1044,416
5966,Madison County,69420,34071,35349,32902,34318,590,372,170,196,167,225,1,10,241,228,410,324
6194,Monroe County,739047,356178,382869,291570,310889,49526,56668,1029,1083,9451,9255,166,166,4436,4808,19451,20209
6422,Montgomery County,49653,23717,25936,22948,25240,395,295,61,69,123,151,5,2,185,179,1695,1763
6650,Nassau County,1336290,643284,693006,538235,573389,65298,77887,1465,1403,32233,33850,350,391,5703,6086,67970,66839
6878,New York County,1540373,731117,809256,488941,529131,151423,178338,5273,5375,70748,79484,1045,1125,13687,15803,200977,220829
7106,Niagara County,219665,106054,113611,96710,103497,6579,7182,1023,1083,601,703,34,22,1107,1124,1506,1419
7334,Oneida County,235045,116736,118309,105228,110078,8727,5392,303,267,1384,1468,31,25,1063,1079,4843,2743
7562,Onondaga County,457907,219029,238878,187764,204416,20813,23619,2000,2029,4855,4991,65,88,3532,3735,5610,5642
7790,Ontario County,100289,49024,51265,46962,49150,1144,1089,116,116,296,406,14,6,492,498,1139,1021
8018,Orange County,343155,171871,171284,150530,151395,15468,14064,711,673,2717,2733,93,76,2352,2343,21119,19208
8246,Orleans County,44147,21882,22265,19770,20208,1691,1642,108,110,81,71,8,7,224,227,958,763
8474,Oswego County,122490,60463,62027,59077,60629,413,356,245,268,233,296,7,13,488,465,821,778
8702,Otsego County,61669,29726,31943,28585,30844,588,546,77,67,197,227,17,16,262,243,575,607
8930,Putnam County,96079,47924,48155,45953,46300,925,724,94,69,558,662,21,10,373,390,3200,2865
9158,Queens County,2229895,1074087,1155808,608204,643053,222928,271833,8425,8176,212872,210317,1370,1448,20288,20981,278321,281618
9386,Rensselaer County,152627,74759,77868,68609,71846,3674,3852,173,192,1546,1156,16,23,741,799,1610,1634
9614,Richmond County,445414,215314,230100,177297,188218,21707,25142,661,659,13081,13283,144,140,2424,2658,26824,27411
9842,Rockland County,287455,140246,147209,113655,118717,16355,17994,424,432,8097,8404,167,99,1548,1563,15168,14330
10070,St. Lawrence County,111869,56834,55035,53127,53354,2425,375,496,513,421,396,20,16,345,381,1488,522
10298,Saratoga County,201570,99353,102217,95562,98870,1722,1130,201,187,978,1190,32,22,858,818,1527,1341
10526,Schenectady County,146481,70465,76016,62486,67851,5167,5327,186,181,1548,1495,23,45,1055,1117,2311,2362
10754,Schoharie County,31589,15721,15868,15194,15494,286,133,53,43,58,69,2,5,128,124,311,277
10982,Schuyler County,19281,9668,9613,9262,9420,254,52,45,38,24,32,4,1,79,70,168,67
11210,Seneca County,33343,16685,16658,15749,16182,635,155,50,43,118,116,5,1,128,161,436,223
11438,Steuben County,98776,48403,50373,46678,48850,798,580,148,124,434,476,9,7,336,336,404,392
11666,Suffolk County,1423512,697145,726367,618151,642146,50963,55780,2286,2364,18542,18477,431,400,6772,7200,77855,73720
11894,Sullivan County,74236,37788,36448,32908,32717,3900,2719,124,94,419,456,19,20,418,442,3920,3002
12122,Tioga County,51723,25550,26173,25001,25588,170,133,60,65,134,175,3,5,182,207,239,270
12350,Tompkins County,96662,47778,48884,41094,42478,1846,1875,152,160,3817,3462,37,14,832,895,1570,1528
12578,Ulster County,177831,88524,89307,79521,82595,6396,3998,274,240,1130,1171,25,28,1178,1275,6227,4818
12806,Warren County,63364,30738,32626,30016,31944,243,172,77,57,151,206,3,4,248,243,342,321
13034,Washington County,60984,31278,29706,29139,29253,1760,104,78,49,76,100,17,4,208,196,1017,215
13262,Wayne County,93751,46429,47322,43819,45038,1741,1390,122,141,194,251,15,5,538,497,1317,955
13490,Westchester County,925505,442796,482709,351162,375068,63685,77297,1615,1516,20884,22607,428,400,5022,5821,74212,71462
13718,Wyoming County,43364,23508,19856,20790,19576,2420,44,59,59,106,86,6,5,127,86,1142,136
13946,Yates County,24740,12077,12663,11861,12455,87,64,17,20,28,41,2,2,82,81,126,102
38,Alamance County,131521,63255,68266,50407,53374,11454,13454,272,255,630,632,15,18,477,533,5237,3714
266,Alexander County,33674,16801,16873,15721,15739,738,832,32,18,183,180,0,1,127,103,514,328
494,Alleghany County,10687,5275,5412,5116,5303,90,61,18,10,14,7,1,0,36,31,373,157
722,Anson County,25310,12442,12868,6240,6359,6005,6341,73,41,74,81,2,4,48,42,135,76
950,Ashe County,24449,12075,12374,11858,12188,98,74,52,27,18,40,2,0,47,45,420,171
1178,Avery County,17328,9173,8155,8440,8029,620,32,40,23,20,15,5,2,48,54,323,90
1406,Beaufort County,44997,21472,23525,15290,16177,5989,7120,44,39,49,67,8,2,92,120,862,597
1634,Bertie County,19715,9209,10506,3471,3752,5639,6678,56,37,13,12,1,0,29,27,110,85
1862,Bladen County,32240,15515,16725,9427,9618,5668,6621,317,358,18,18,8,9,77,101,768,432
2090,Brunswick County,73756,36287,37469,30577,31130,5043,5645,258,280,91,113,21,18,297,283,1272,706
2318,Buncombe County,206991,99434,107557,89797,97236,7484,8173,464,371,658,748,45,42,986,987,3357,2441
2546,Burke County,89325,44696,44629,38897,39893,3445,2621,188,140,1736,1590,136,65,294,320,2091,1107
2774,Cabarrus County,132225,65175,67050,56146,57125,7717,8571,248,234,637,655,11,21,416,444,3897,2839
3002,Caldwell County,77606,38365,39241,35780,36633,2118,2134,100,83,155,161,22,9,190,221,1244,694
3230,Camden County,6922,3429,3493,2791,2807,578,621,16,13,18,21,1,1,25,30,25,35
3458,Carteret County,59383,29178,30205,26541,27451,2090,2118,139,129,125,219,19,25,264,263,593,443
3686,Caswell County,23550,11926,11624,7424,7245,4372,4265,26,19,18,21,6,5,80,69,251,164
3914,Catawba County,142515,70361,72154,61676,62957,5766,6303,198,193,2193,2173,40,37,488,491,4839,3155
4142,Chatham County,49721,24485,25236,19997,20209,4047,4550,107,114,146,160,14,17,174,186,2841,1971
4370,Cherokee County,24372,11828,12544,11269,11971,205,195,192,205,29,40,1,2,132,131,171,132
4598,Chowan County,14118,6618,7500,4126,4479,2419,2938,17,20,19,22,0,1,37,40,112,101
4826,Clay County,8817,4297,4520,4216,4434,37,41,11,18,5,3,3,3,25,21,30,43
5054,Cleveland County,96461,46426,50035,36262,38478,9487,10826,79,67,338,362,2,8,258,294,797,641
5282,Columbus County,54713,26320,28393,17312,18190,7948,9057,841,880,53,73,10,6,156,187,783,487
5510,Craven County,91654,46308,45346,33739,31993,11387,11966,223,187,343,608,38,21,578,571,2190,1508
5738,Cumberland County,303033,153400,149633,92126,84019,52697,55399,2437,2441,2185,3820,573,407,3382,3547,11432,9605
5966,Currituck County,18286,9090,9196,8306,8341,641,685,41,46,29,45,2,4,71,75,122,139
6194,Dare County,30176,15217,14959,14575,14334,423,386,44,42,45,68,6,7,124,122,385,283
6422,Davidson County,147664,72392,75272,64593,66514,6366,7265,270,303,666,697,20,13,477,480,2730,2080
6650,Davie County,35061,17279,17782,15882,16325,1173,1238,46,42,47,65,3,4,128,108,706,512
6878,Duplin County,49189,24413,24776,17555,16729,6592,7773,84,79,35,54,26,21,121,120,4552,2929
7106,Durham County,224635,108395,116240,61896,62187,40848,48675,447,353,3955,3710,45,58,1204,1257,11076,6186
7334,Edgecombe County,55338,25738,29600,11137,11823,14411,17530,43,70,48,56,4,3,95,118,904,651
7562,Forsyth County,307007,146797,160210,106899,113303,36374,43239,540,467,1630,1701,77,59,1277,1441,11403,8389
7790,Franklin County,47610,23505,24105,16357,16182,6836,7552,105,104,61,94,10,11,136,162,1347,770
8018,Gaston County,190796,92390,98406,78249,82105,12310,14385,267,278,952,948,25,31,587,659,3354,2417
8246,Gates County,10496,5150,5346,3089,3120,1983,2149,25,19,10,16,2,1,41,41,43,38
8474,Graham County,7992,3914,4078,3593,3743,30,6,265,282,6,7,0,1,20,39,30,30
8702,Granville County,48844,25667,23177,15974,14859,9174,8026,164,74,114,80,6,3,235,135,1314,650
8930,Greene County,19026,9779,9247,5640,5298,4035,3866,46,26,7,10,3,0,48,47,899,618
9158,Guilford County,422519,202643,219876,136424,143996,57664,67333,1034,1061,5572,5371,97,69,1852,2046,9724,6518
9386,Halifax County,57238,27238,30000,11713,12870,14254,15910,937,892,163,151,7,5,164,172,313,266
9614,Harnett County,91414,45168,46246,33949,34095,9993,10825,449,397,224,397,38,35,515,497,3298,2101
9842,Haywood County,54107,25950,28157,25284,27421,331,362,141,127,42,78,9,11,143,158,439,327
10070,Henderson County,89696,43472,46224,41358,44061,1393,1377,146,134,243,317,11,9,321,326,2978,1966
10298,Hertford County,22948,10551,12397,4249,4571,6053,7540,131,155,46,50,5,0,67,81,239,121
10526,Hoke County,33860,17106,16754,8443,7685,6349,6551,1912,2036,111,184,27,28,264,270,1467,968
10754,Hyde County,5828,3083,2745,1894,1814,1148,896,15,4,10,15,0,0,16,16,78,53
10982,Iredell County,123617,60645,62972,51365,52398,7917,9166,156,187,817,804,18,16,372,401,2479,1767
11210,Jackson County,33274,16253,17021,13951,14733,315,281,1693,1721,96,82,3,4,195,200,349,229
11438,Johnston County,123309,61309,62000,51090,50939,9366,10188,306,271,177,227,34,29,336,346,5965,3654
11666,Jones County,10380,4999,5381,3215,3282,1725,2013,20,21,5,16,0,4,34,45,175,110
11894,Lee County,49434,24432,25002,19217,19129,4797,5372,113,113,145,217,18,20,142,151,3419,2361
12122,Lenoir County,59497,28261,31236,16918,17767,11030,13151,59,62,101,111,23,11,130,134,1171,719
12350,Lincoln County,64107,31908,32199,29503,29642,2036,2164,107,81,100,118,5,3,157,191,2090,1605
12578,McDowell County,42248,21066,21182,19598,20066,1050,718,69,62,216,204,3,2,130,130,758,463
12806,Macon County,29964,14380,15584,13960,15265,241,123,42,43,55,68,5,2,77,83,279,175
13034,Madison County,19698,9728,9970,9514,9819,120,49,30,24,15,30,0,2,49,46,171,95
13262,Martin County,25494,11832,13662,6505,7128,5201,6400,34,45,33,29,7,5,52,55,305,223
13490,Mecklenburg County,700786,344465,356321,236397,234383,91517,105980,1573,1339,11693,11272,228,233,3057,3114,28144,17704
13718,Mitchell County,15723,7696,8027,7571,7909,33,23,38,34,14,20,0,0,40,41,186,126
13946,Montgomery County,26925,13647,13278,10221,10002,3036,2884,66,64,224,245,7,5,93,78,1595,1222
14174,Moore County,75195,36256,38939,30112,31873,5464,6277,270,265,150,210,19,26,241,288,1745,1263
14402,Nash County,87707,42238,45469,27447,28759,14003,15956,231,199,275,238,15,18,267,299,1750,1203
14630,New Hanover County,160842,77666,83176,63553,66405,12500,15009,328,325,659,738,49,51,577,648,1868,1443
14858,Northampton County,22054,10579,11475,4277,4421,6183,6958,43,28,11,9,9,3,56,56,99,62
15086,Onslow County,149774,82803,66971,63719,49565,15272,13423,684,495,1006,1653,175,147,1947,1688,6698,4217
15314,Orange County,116049,55421,60628,44788,48257,7390,8773,270,237,2279,2515,8,24,686,822,3224,2083
15542,Pamlico County,12934,6514,6420,4752,4796,1662,1524,33,35,18,32,1,2,48,31,91,80
15770,Pasquotank County,34905,16908,17997,9798,10242,6694,7347,72,62,149,157,7,6,188,183,232,197
15998,Pender County,41229,20750,20479,15665,15187,4794,4995,124,93,24,51,6,8,137,145,912,590
16226,Perquimans County,11393,5441,5952,3923,4161,1458,1734,10,10,11,13,3,2,36,32,38,30
16454,Person County,35746,17263,18483,12275,12793,4721,5440,116,110,25,28,2,3,124,109,465,284
16682,Pitt County,134130,63641,70489,41679,44026,20521,24925,185,208,728,788,46,32,482,510,2470,1773
16910,Polk County,18399,8735,9664,8137,8988,509,572,20,21,19,26,2,3,48,54,335,217
17138,Randolph County,131018,64836,66182,60003,61114,3591,3869,311,302,444,459,14,17,473,421,5083,3670
17366,Richmond County,46545,22861,23684,15173,15517,6910,7366,379,407,175,151,8,8,216,235,818,504
17594,Robeson County,123356,60061,63295,21729,21410,14585,16471,22863,24482,238,220,60,41,586,671,3817,2223
17822,Rockingham County,91999,44435,47564,35390,37367,8498,9618,131,143,128,142,23,24,265,270,1739,1100
18050,Rowan County,130686,64602,66084,53258,54098,10053,10725,242,202,591,576,21,18,437,465,3150,2265
18278,Rutherford County,62962,30359,32603,26546,28523,3427,3698,86,44,100,108,11,10,189,220,633,504
18506,Sampson County,60302,29894,30408,20235,19957,8744,9509,535,594,107,103,82,52,191,193,3998,2530
18734,Scotland County,36008,16903,19105,8967,9721,6129,7363,1534,1684,79,106,3,5,191,226,229,195
18962,Stanly County,58255,28772,29483,24596,25336,3360,3368,76,68,581,521,10,9,149,181,732,509
19190,Stokes County,44832,21981,22851,20759,21537,1029,1080,55,60,26,61,16,13,96,100,483,355
19418,Surry County,71294,34900,36394,32969,34333,1442,1556,97,86,218,231,18,9,156,179,2774,1874
19646,Swain County,13031,6341,6690,4209,4503,149,86,1837,1957,14,13,2,0,130,131,109,83
